일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2010,17.3,31.9,2.0,101.0,557.47
2011,3.4,19.2,-7.9,34.3,514.31
2011,10.2,23.7,-1.4,158.8,509.16
2011,17.4,29.9,6.0,94.7,542.32
2012,4.6,18.2,-7.2,56.9,411.82
2012,11.9,27.7,-1.8,160.5,513.21
2012,18.5,29.7,6.9,34.7,640.74
2013,4.7,24.7,-6.1,39.6,486.99
2013,9.5,25.3,-2.8,61.0,519.51
2013,17.9,31.4,6.3,130.7,593.67
2014,7.0,24.8,-6.4,19.4,464.55
2014,13.2,27.0,-0.8,54.6,459.33
2014,17.9,33.2,3.4,60.5,630.98
2015,5.6,22.5,-8.6,23.5,410.18
2015,12.2,27.3,0.8,109.3,391.21
2015,18.3,31.6,5.1,32.1,561.92
2016,6.3,22.4,-10.9,58.2,397.71
2016,13.8,29.8,1.3,86.7,423.37
2016,18.7,32.4,7.1,97.9,548.69
2017,5.6,19.6,-5.8,13.6,419.62
2017,13.1,28.9,-1.1,42.3,482.32
2017,18.5,30.8,5.7,23.2,581.1
2018,7.2,23.1,-8.0,71.4,377.9
2018,12.2,29.1,-0.6,145.8,493.31
2018,17.2,29.9,5.5,189.2,564.21
2019,6.1,19.8,-5.8,40.2,433.09
2019,11.3,29.3,-4.1,48.8,487.34
2019,18.8,33.7,3.8,18.0,713.17
2020,7.4,21.7,-5.7,20.4,520.32
2020,10.8,25.5,-1.4,28.3,639.12
2020,17.8,29.4,7.1,115.3,559.39
2021,8.4,23.3,-3.9,102.3,457.07
2021,13.5,28.5,1.6,94.3,541.96
2021,16.3,29.6,3.9,164.8,544.33
