일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2019,13.9,28.0,-0.3,30.4,392.02
2020,25.2,34.2,20.0,682.6,357.68
2020,19.3,30.5,9.1,195.7,428.77
2020,11.2,24.2,-2.3,3.5,415.47
2021,24.1,33.0,16.8,183.3,426.72
2021,20.6,29.5,13.0,93.5,428.47
2021,13.0,27.3,-2.0,79.4,263.31
2000,25.9,33.4,19.7,448.8,453.02
2000,20.1,29.8,10.5,182.2,394.07
2000,14.1,26.7,0.3,21.6,359.46
2001,25.7,34.3,18.4,144.7,584.85
2001,21.6,30.9,9.5,12.1,514.36
2001,15.4,24.5,5.9,58.1,354.43
2002,23.7,32.7,18.3,487.3,345.64
2002,20.6,30.2,11.7,31.3,419.13
2002,11.6,23.9,-2.7,73.8,398.29
2003,24.2,31.3,16.5,293.7,385.71
2003,21.0,28.3,13.3,271.5,388.23
2003,13.6,26.0,1.6,30.6,416.24
2004,26.1,35.1,18.1,157.4,524.65
2004,21.3,31.0,12.0,183.4,443.91
2004,14.4,25.2,2.8,2.0,459.02
2005,25.4,35.1,16.7,357.5,448.51
2005,22.2,32.3,14.5,315.2,385.43
2005,14.4,24.6,1.8,70.2,390.89
2006,27.5,35.9,20.8,66.4,579.69
2006,21.3,31.8,10.9,21.9,477.59
2006,17.6,28.7,6.0,18.0,374.83
2007,26.1,33.2,18.6,295.0,425.65
2007,21.2,31.2,13.3,268.8,309.73
2007,14.8,26.2,2.2,18.3,369.78
2008,25.5,35.7,16.9,217.2,533.48
2008,22.3,33.0,9.7,101.9,446.1
2008,16.0,28.9,4.1,35.6,364.53
2009,25.7,34.8,16.2,207.1,505.7
2009,21.6,31.2,14.2,56.3,479.93
2009,15.7,27.3,5.6,64.5,413.87
2010,26.9,34.2,21.4,372.8,409.6
2010,22.2,33.7,7.7,375.9,404.98
2010,14.4,24.7,-1.6,30.0,380.8
2011,26.1,35.6,18.6,315.1,407.52
2011,21.7,33.3,9.9,32.8,464.79
2011,13.9,23.8,1.2,38.4,360.02
2012,27.3,37.4,17.9,426.2,438.77
2012,20.8,29.5,11.3,241.0,411.28
2012,14.8,26.1,2.1,98.6,406.21
2013,27.4,34.7,19.6,157.0,471.11
2013,21.7,31.2,10.4,183.6,385.56
2013,15.7,28.6,3.6,5.4,384.47
2014,24.7,34.3,18.2,290.9,386.38
2014,21.8,31.4,12.8,92.0,200.45
2014,15.2,28.2,1.9,85.4,274.74
2015,26.2,35.3,18.2,71.0,439.44
2015,22.1,30.8,12.8,6.9,420.01
2015,15.3,26.7,-0.1,67.4,328.66
2016,27.7,36.5,16.1,73.0,465.85
2016,22.7,31.5,14.1,67.8,334.72
2016,15.7,28.9,0.0,99.1,273.41
2017,25.5,36.9,15.1,359.7,369.0
2017,21.2,29.8,8.6,26.1,408.02
2017,15.4,28.6,0.3,28.7,318.45
2018,28.4,39.3,19.0,218.6,546.86
2018,21.1,30.7,9.2,61.7,459.39
2018,12.6,25.6,-0.2,132.7,399.52
2019,26.8,36.5,17.4,117.9,548.63
2019,22.3,30.4,11.7,201.9,372.93
2019,16.0,27.8,3.0,73.1,392.02
2020,26.7,34.9,21.7,659.3,357.68
2020,21.1,29.7,12.6,163.4,428.77
2020,13.8,24.3,2.2,22.2,415.47
2021,25.7,34.4,18.7,161.1,426.72
2021,22.6,29.9,15.5,164.1,428.47
2021,15.6,28.7,1.4,36.0,366.94
2000,25.2,35.0,18.1,356.0,453.02
2000,18.9,31.6,9.5,139.5,394.07
2000,12.7,26.9,-0.8,11.5,359.46
2001,25.4,35.4,15.3,56.0,584.85
2001,20.6,32.0,5.5,20.0,514.36
2001,14.2,24.7,4.4,71.5,354.43
2002,23.7,34.0,16.5,646.5,345.64
2002,19.6,31.2,10.3,23.5,419.13
2002,10.9,24.2,-4.1,65.0,398.29
2003,24.0,33.4,16.0,399.0,385.71
2003,20.2,29.3,10.1,374.5,388.23
2003,11.8,26.2,-1.2,42.0,416.24
2004,24.5,34.2,16.2,164.0,524.65
2004,19.9,30.7,10.3,155.0,443.91
2004,12.6,25.7,0.3,3.0,459.02
2005,24.5,35.2,15.6,535.0,448.51
2005,21.3,32.5,13.5,277.0,385.43
2005,13.0,24.7,0.3,54.5,390.89
2006,26.3,35.5,19.2,105.0,579.69
2006,19.4,30.6,8.1,12.0,477.59
2006,15.8,27.7,4.1,29.5,374.83
2007,25.5,33.5,17.7,368.5,425.65
2007,20.8,32.5,11.8,292.0,309.73
2007,14.0,27.2,-0.6,25.0,369.78
2008,24.7,34.8,16.0,229.8,533.48
2008,20.7,32.3,6.8,94.7,446.1
2008,14.2,26.5,1.6,40.0,364.53
2009,24.7,34.2,13.7,268.9,505.7
2009,20.1,31.4,12.4,33.5,479.93
2009,13.7,27.5,2.9,56.5,413.87
2010,26.2,34.2,20.9,525.5,409.6
2010,20.9,33.4,6.2,620.3,404.98
2010,13.1,25.9,-2.9,32.5,380.8
2011,25.4,34.0,18.2,278.8,407.52
2011,20.3,32.9,8.2,63.9,464.79
2011,12.1,22.4,-1.5,43.8,360.02
2012,26.4,37.0,18.0,461.0,438.77
2012,19.4,29.8,9.2,159.1,411.28
2012,12.9,25.5,0.8,87.1,406.21
2013,26.4,34.2,19.3,193.4,471.11
2013,20.4,30.3,7.8,205.1,385.56
2013,14.2,28.3,1.8,17.3,384.47
2014,24.3,34.5,17.0,205.6,386.38
2014,20.4,31.2,10.6,76.6,200.45
2014,13.6,27.1,0.3,65.1,274.74
2015,25.6,36.1,15.3,80.3,439.44
2015,20.4,29.5,10.5,35.9,420.01
2015,13.7,26.3,-2.6,56.5,328.66
2016,27.0,36.1,13.2,81.5,465.85
2016,21.8,31.5,10.7,42.0,334.72
2016,14.9,28.4,-1.0,72.9,273.41
2017,24.8,36.3,13.8,315.5,369.0
2017,20.0,29.6,7.2,21.5,408.02
2017,14.7,28.1,-2.1,30.8,318.45
2018,27.8,40.1,17.7,263.5,546.86
2018,20.1,30.8,8.7,83.7,459.39
2018,11.3,25.7,-1.1,105.6,399.52
2019,26.3,36.4,17.4,225.6,548.63
2019,21.3,31.1,11.5,224.5,372.93
2019,14.8,27.4,3.1,62.0,392.02
2020,25.6,34.2,20.4,624.1,357.68
2020,19.9,28.9,10.3,139.4,428.77
2020,12.5,23.6,0.4,4.2,415.47
2021,24.5,34.2,17.7,190.6,426.72
2021,21.1,29.1,14.7,148.9,428.47
2021,14.3,28.1,-0.1,38.3,263.31
2000,24.6,33.5,17.8,386.0,453.02
2000,18.7,30.8,8.9,211.5,394.07
2000,12.5,26.6,-2.7,15.5,359.46
2001,24.5,34.5,14.1,108.5,584.85
2001,19.6,31.0,5.0,25.0,514.36
2001,13.5,23.8,3.0,82.5,354.43
2002,23.7,33.4,16.8,582.5,345.64
2002,19.6,31.2,9.0,46.5,419.13
2002,10.9,24.7,-4.0,79.0,398.29
2003,23.3,31.7,15.0,286.0,385.71
2003,19.5,28.5,8.6,297.0,388.23
2003,11.5,25.3,-2.0,32.5,416.24
2004,24.7,34.9,17.1,243.5,524.65
2004,19.8,30.2,10.8,180.5,443.91
2004,12.8,25.0,-0.2,2.0,459.02
2005,24.8,35.2,15.0,306.5,448.51
2005,21.3,32.9,11.5,274.5,385.43
2005,12.9,25.7,-1.2,47.0,390.89
2006,26.6,35.5,19.1,108.5,579.69
2006,19.2,30.2,7.0,11.0,477.59
2006,16.7,26.2,4.9,16.5,374.83
2007,25.1,34.2,15.8,363.5,425.65
2007,20.1,31.5,11.3,331.0,309.73
2007,13.5,26.2,-1.5,15.0,369.78
2008,23.9,35.0,14.2,184.4,533.48
2008,19.9,31.6,6.1,106.4,446.1
2008,13.7,27.1,0.5,37.0,364.53
2009,24.4,33.8,13.2,195.7,505.7
2009,19.6,30.8,11.2,45.5,479.93
2009,13.4,27.5,1.8,53.0,413.87
2010,26.1,34.1,20.8,263.2,409.6
2010,20.5,32.8,5.9,447.3,404.98
2010,12.5,25.1,-4.3,32.5,380.8
2011,25.0,34.5,16.1,288.9,407.52
2011,19.6,32.3,7.7,92.9,464.79
2011,11.5,23.2,-2.6,37.4,360.02
2012,26.1,37.7,18.3,352.1,438.77
2012,19.3,31.1,8.0,213.6,411.28
2012,12.6,26.3,-1.7,63.5,406.21
2013,26.0,34.3,18.1,140.6,471.11
2013,19.9,29.9,7.2,183.3,385.56
2013,13.7,27.4,0.0,12.1,384.47
2014,23.6,34.7,16.3,176.6,386.38
2014,20.1,32.0,9.1,102.8,200.45
2014,12.9,28.3,-1.1,107.2,274.74
2015,25.1,36.3,15.2,62.0,439.44
2015,20.2,30.4,9.9,16.3,420.01
2015,13.5,26.3,-3.6,56.3,328.66
2016,26.8,36.3,12.1,59.9,465.85
2016,21.5,31.8,9.5,41.1,334.72
2016,14.4,29.1,-2.6,90.8,273.41
2017,24.2,37.1,12.5,303.8,369.0
2017,19.6,30.0,5.7,27.9,408.02
2017,14.1,28.0,-3.4,18.7,318.45
2018,27.1,39.4,16.4,327.3,546.86
2018,19.6,30.9,7.1,96.0,459.39
2018,11.0,27.2,-1.3,116.4,399.52
2019,25.9,37.3,15.8,94.5,548.63
2019,20.8,31.3,10.3,241.1,372.93
2019,14.3,28.6,-0.1,79.6,392.02
2020,26.1,34.8,20.5,616.7,357.68
2020,19.9,30.0,9.4,191.9,428.77
2020,12.5,25.1,-0.2,7.1,415.47
2021,24.7,35.1,17.5,168.5,426.72
2021,21.0,29.8,13.7,222.1,428.47
2021,14.1,28.6,-0.9,40.9,263.31
