일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2015,9.2,20.6,-2.9,394.5,160.14
2015,4.4,15.7,-5.4,6.9,265.54
2016,0.1,12.7,-15.2,24.7,380.33
2016,8.6,21.9,-3.0,32.6,212.43
2016,4.5,15.2,-6.9,90.2,191.19
2017,1.2,12.0,-10.7,60.7,262.13
2017,8.0,20.1,-3.5,30.6,291.06
2017,1.1,11.7,-9.7,7.4,277.53
2018,-0.8,13.1,-15.9,2.8,303.7
2018,9.2,19.7,-3.3,43.2,250.11
2018,2.1,14.0,-11.3,16.4,257.08
2019,2.0,12.6,-7.6,17.6,292.22
2019,9.3,22.0,-2.2,127.0,259.21
2019,4.5,15.8,-6.1,6.5,242.07
2020,3.5,10.6,-5.6,102.7,225.7
2020,9.9,24.7,-4.0,5.8,287.07
2020,1.7,11.8,-11.7,0.6,274.19
2021,-0.6,13.7,-16.9,13.0,278.85
2021,10.0,20.1,-1.3,16.6,296.63
2021,3.3,14.4,-14.9,41.6,266.08
2000,8.6,23.0,-1.1,97.1,240.8
2000,4.1,16.2,-8.0,5.6,245.51
2001,-1.3,8.6,-14.7,101.0,257.59
2001,8.9,21.2,-2.3,34.4,279.07
2001,2.1,12.5,-6.0,21.1,251.82
2002,1.5,16.0,-10.3,78.0,261.16
2002,6.3,21.1,-1.7,0.4,323.27
2002,2.6,16.0,-7.8,129.4,218.19
2003,-0.4,10.0,-13.9,60.2,294.42
2003,10.6,25.6,-1.4,251.5,224.16
2003,3.8,14.7,-7.6,7.0,298.95
2004,0.9,11.2,-15.6,12.1,330.3
2004,11.4,23.9,1.6,9.9,291.57
2004,5.2,19.5,-5.4,11.8,259.61
2005,0.5,11.5,-8.3,32.5,309.98
2005,10.5,23.8,-0.4,8.5,318.37
2005,-0.6,11.1,-10.5,0.1,294.35
2006,1.2,11.8,-7.4,42.1,253.72
2006,9.3,22.2,-0.3,96.7,244.43
2006,3.7,14.7,-8.6,24.6,257.52
2007,2.8,10.8,-4.5,17.0,271.5
2007,9.1,20.1,-2.2,60.6,288.0
2007,4.4,12.8,-6.0,1.5,249.41
2008,1.1,11.5,-8.3,82.6,251.48
2008,10.2,23.1,-3.7,49.1,269.41
2008,4.1,15.6,-10.0,54.6,259.03
2009,1.2,11.7,-9.6,24.0,297.2
2009,8.4,23.6,-2.1,191.6,214.41
2009,2.1,11.9,-9.0,17.5,242.96
2010,-0.1,14.5,-11.5,35.6,275.92
2010,9.4,20.8,-2.0,12.5,327.5
2010,2.9,19.5,-11.1,26.0,265.15
2011,-2.8,5.4,-13.5,13.0,323.41
2011,11.2,21.9,-1.5,132.9,222.42
2011,1.5,11.0,-7.5,105.0,258.92
2012,-0.1,7.4,-8.6,39.0,290.92
2012,7.8,20.1,-0.8,25.6,305.58
2012,-0.1,10.8,-10.1,43.2,254.81
2013,-0.5,12.1,-11.1,54.6,288.83
2013,8.8,21.0,-4.3,9.8,200.56
2013,3.1,14.6,-6.5,26.4,162.31
2014,2.3,13.9,-6.7,46.0,91.56
2014,10.5,19.8,-1.5,84.5,261.02
2014,1.1,11.1,-10.0,0.4,283.53
2015,2.2,13.3,-8.1,20.4,267.04
2015,9.9,21.4,-1.3,348.9,175.34
2015,4.9,15.2,-3.6,9.3,235.86
2016,0.4,13.8,-14.7,27.4,315.74
2016,9.1,22.1,-0.8,33.5,280.78
2016,5.0,15.5,-5.6,82.5,242.19
2017,1.5,12.3,-9.6,48.5,306.88
2017,9.0,21.3,-2.7,41.5,312.47
2017,1.5,12.4,-8.8,5.5,301.45
2018,-0.2,12.5,-14.2,2.5,321.75
2018,10.0,21.6,0.0,51.3,276.35
2018,2.7,14.9,-9.9,22.9,282.61
2019,2.8,13.7,-6.2,16.6,316.03
2019,10.2,23.8,0.6,104.7,278.85
2019,5.3,16.5,-5.6,5.1,257.6
2020,4.4,12.5,-3.0,107.5,238.15
2020,11.0,25.5,-0.1,7.7,306.12
2020,3.0,14.3,-10.3,0.9,292.52
2021,0.6,15.4,-15.1,11.4,296.02
2021,11.1,22.2,-0.2,13.1,303.6
2021,4.4,17.1,-12.0,43.9,286.04
2000,8.4,21.0,-2.9,60.0,231.67
2000,3.9,14.2,-7.4,1.5,234.16
2001,-0.9,7.4,-14.0,68.4,257.045
2001,8.2,18.5,-1.9,62.3,269.43
2001,2.1,12.1,-5.5,18.7,256.155
2002,1.9,16.1,-9.5,85.1,251.51
2002,5.5,21.1,-2.5,0.0,281.405
2002,2.1,14.8,-8.5,90.6,220.68
2003,-0.8,12.1,-13.6,81.5,260.055
2003,9.6,23.6,-2.7,219.0,210.58
2003,3.6,14.3,-7.2,8.5,260.87
2004,0.9,12.8,-13.7,33.5,294.32
2004,10.7,20.7,0.5,5.1,267.47
2004,4.9,16.4,-6.1,7.1,254.615
2005,0.4,9.7,-8.0,49.0,301.725
2005,9.9,22.8,-1.2,5.5,298.88
2005,-0.7,11.9,-11.9,0.1,287.51
2006,0.9,10.2,-9.0,72.2,260.29
2006,9.4,22.2,0.3,77.2,246.205
2006,3.6,12.7,-8.4,34.0,241.33
2007,2.8,10.2,-5.7,29.8,270.455
2007,9.0,19.2,-3.5,58.8,279.5
2007,4.2,12.4,-5.6,3.0,228.9
2008,1.3,12.2,-7.4,73.3,255.83
2008,9.5,22.8,-4.0,60.6,269.41
2008,4.6,17.0,-9.0,35.9,256.83
2009,1.3,12.2,-10.5,12.0,297.2
2009,8.9,21.9,-3.8,152.0,222.11
2009,2.9,13.8,-9.0,21.2,242.96
2010,0.5,14.9,-11.1,36.1,275.92
2010,9.1,20.6,-1.0,6.9,327.5
2010,3.3,18.1,-9.3,13.6,260.76
2011,-2.3,6.0,-12.9,22.1,323.41
2011,11.3,20.5,-0.1,174.3,221.21
2011,1.9,10.9,-7.0,100.0,249.34
2012,0.4,8.0,-8.0,37.7,274.42
2012,8.0,18.3,-0.4,18.9,263.84
2012,0.6,12.9,-9.7,30.7,241.25
2013,0.1,10.5,-9.7,68.4,267.98
2013,8.7,20.9,-3.4,4.0,270.82
2013,3.4,13.6,-5.6,21.5,229.37
2014,2.5,14.6,-6.6,63.0,260.54
2014,10.4,20.1,-1.3,97.2,255.25
2014,1.8,12.5,-9.0,0.0,265.84
2015,2.7,13.3,-7.2,24.1,256.17
2015,11.0,21.0,0.8,259.0,175.34
2015,6.3,17.5,-2.6,6.3,222.59
2016,2.2,14.1,-12.0,12.4,301.19
2016,10.1,22.1,-0.3,44.3,259.04
2016,6.5,15.9,-3.7,50.2,206.325
2017,3.2,14.2,-6.7,34.9,275.17
2017,9.1,20.9,-1.7,31.2,285.09
2017,2.4,11.5,-7.5,4.0,266.715
2018,0.9,13.3,-12.4,4.4,301.945
2018,10.1,19.5,0.3,44.5,238.745
2018,3.2,14.7,-8.4,22.2,241.77
2019,2.8,12.8,-6.0,14.3,280.755
2019,9.6,19.6,-0.6,102.1,276.59
2019,4.9,14.9,-4.2,8.8,217.32
2020,4.2,11.4,-2.8,97.9,254.72
2020,10.1,23.2,-1.3,11.5,287.07
2020,2.7,12.8,-9.2,2.3,268.95
2021,0.6,15.2,-12.6,2.7,278.85
2021,10.9,20.5,0.8,7.6,271.29
2021,4.8,15.3,-9.6,34.4,252.38
2000,4.6,20.3,-7.8,27.6,251.56
2000,-0.8,12.5,-13.7,25.3,244.23
2001,-5.1,8.6,-21.2,35.4,256.5
2001,4.5,17.3,-6.6,7.3,259.79
2001,-2.0,11.2,-12.7,14.5,260.49
2002,-0.9,13.9,-17.7,54.7,241.86
2002,2.3,19.0,-9.4,7.5,249.3
2002,-0.5,16.5,-13.0,31.5,225.95
2003,-4.9,8.1,-20.0,12.0,243.21
2003,8.2,22.0,-7.0,53.6,216.54
2003,-0.4,13.6,-12.0,12.4,243.21
2004,-3.2,8.9,-17.7,12.5,268.63
2004,7.6,23.4,-3.0,41.0,254.08
2004,0.9,16.5,-13.0,22.5,250.46
2005,-3.3,10.6,-14.0,2.6,285.28
2005,6.3,21.1,-6.3,27.8,275.78
2005,-5.8,8.3,-17.7,9.8,261.43
2006,-1.7,10.2,-15.6,30.2,242.54
2006,6.7,20.3,-4.5,47.3,239.93
2006,-0.5,13.7,-14.5,11.4,215.07
2007,-1.1,10.9,-13.0,6.5,267.37
2007,4.9,19.8,-8.5,47.9,271.0
2007,-0.1,14.3,-8.4,15.3,198.33
2008,-2.4,6.6,-13.5,12.7,244.38
2008,6.0,20.1,-9.1,15.0,256.03
2008,0.2,14.1,-12.9,29.3,231.39
2009,-3.7,10.7,-15.3,9.3,274.79
2009,6.2,20.6,-6.8,69.9,222.3
2009,-1.5,10.2,-13.4,26.6,217.99
2010,-5.0,8.2,-19.4,40.8,256.76
2010,5.8,18.5,-5.5,19.5,283.74
2010,-1.6,16.0,-14.2,18.9,226.67
2011,-7.7,1.9,-18.6,11.0,316.14
2011,9.6,25.5,-5.1,55.0,225.09
2011,-2.0,9.3,-13.8,11.0,249.34
2012,-3.9,9.3,-14.8,10.5,272.11
2012,4.3,15.9,-5.9,44.5,217.16
2012,-4.9,7.8,-16.2,50.3,195.84
2013,-4.9,13.2,-20.3,20.4,221.14
2013,4.9,21.4,-7.6,48.7,270.82
2013,-1.2,9.9,-12.6,30.5,229.37
2014,-1.8,8.2,-13.1,15.4,260.54
2014,7.6,17.6,-3.0,21.5,255.25
2014,-3.1,9.7,-14.7,19.0,233.17
2015,-1.0,9.1,-12.7,16.8,248.3
2015,9.2,19.8,-4.0,111.4,178.93
2015,1.7,11.1,-10.1,29.8,197.45
2016,-2.5,10.6,-15.9,1.6,259.44
2016,6.7,19.0,-5.9,24.3,258.2
2016,0.8,14.2,-11.1,33.7,208.23
2017,-2.2,12.2,-15.2,16.2,264.04
2017,5.1,18.5,-6.5,35.2,279.12
2017,-2.1,8.6,-13.5,19.0,255.9
2018,-3.8,9.1,-17.4,4.4,300.19
2018,6.8,18.5,-3.7,45.0,270.77
2018,-1.1,12.7,-13.0,25.3,255.78
2019,-1.6,8.2,-11.3,0.7,305.71
2019,7.1,20.1,-4.1,74.0,283.88
2019,0.9,13.1,-9.9,14.1,216.06
2020,1.2,11.7,-7.5,58.7,249.97
2020,7.3,22.2,-4.6,23.6,281.43
2020,-1.4,11.0,-14.6,3.8,263.69
2021,-2.9,13.8,-18.4,8.4,280.29
2021,7.3,20.8,-3.5,55.9,264.99
2021,0.3,12.0,-14.5,4.9,249.55
2000,3.8,19.7,-9.0,30.2,231.67
2000,-1.6,12.4,-15.3,14.8,234.16
2001,-5.9,7.5,-23.5,37.1,257.045
2001,3.3,16.8,-8.8,2.9,269.43
2001,-3.6,10.2,-16.5,14.9,256.155
2002,-2.4,10.0,-21.9,35.5,251.51
2002,1.3,18.0,-10.9,7.1,281.405
2002,-1.3,13.8,-14.5,48.1,220.68
2003,-5.4,7.2,-20.4,14.6,260.055
2003,7.2,21.5,-9.0,58.6,210.58
2003,-1.4,12.6,-15.1,18.0,260.87
2004,-4.4,9.1,-18.7,11.1,294.32
2004,6.4,22.5,-5.4,26.5,267.47
2004,-0.3,15.5,-15.0,21.0,254.615
2005,-4.4,9.6,-16.3,2.9,301.725
2005,5.2,21.3,-8.7,16.1,298.88
2005,-6.6,5.9,-19.5,10.6,287.51
2006,-2.6,10.0,-18.5,25.5,260.29
2006,5.9,20.5,-6.4,41.5,246.205
2006,-1.1,13.5,-15.9,9.7,241.33
2007,-1.8,11.5,-15.2,9.8,270.455
2007,4.2,19.4,-10.3,16.4,279.5
2007,-0.7,13.3,-10.4,20.2,228.9
2008,-2.9,7.2,-16.2,15.2,255.83
2008,5.3,19.6,-11.7,9.1,269.41
2008,-0.7,13.7,-14.6,28.7,256.83
2009,-4.4,9.0,-17.4,11.3,297.2
2009,5.7,22.5,-8.7,44.0,222.11
2009,-1.8,12.3,-15.2,28.7,242.96
2010,-5.7,7.8,-22.7,58.8,275.92
2010,4.6,17.4,-7.1,19.9,327.5
2010,-1.8,12.5,-14.9,16.5,260.76
2011,-7.9,3.3,-20.4,4.2,323.41
2011,8.4,25.1,-6.3,58.4,221.21
2011,-2.2,9.7,-15.2,12.2,249.34
2012,-3.9,8.5,-15.9,10.3,274.42
2012,4.0,17.2,-7.7,42.0,263.84
2012,-4.8,8.0,-17.7,58.7,241.25
2013,-5.2,12.3,-22.6,25.0,267.98
2013,4.4,21.5,-8.4,43.5,270.82
2013,-1.3,10.1,-14.1,18.1,229.37
2014,-2.2,10.5,-15.1,10.0,260.54
2014,6.6,18.5,-5.2,23.7,255.25
2014,-3.7,9.7,-17.4,14.7,265.84
2015,-1.9,10.0,-14.9,13.3,256.17
2015,8.7,20.4,-3.9,88.0,175.34
2015,1.2,11.5,-12.6,26.9,222.59
2016,-3.0,11.2,-17.4,3.4,301.19
2016,6.3,20.3,-7.3,19.8,259.04
2016,1.2,15.2,-11.0,51.1,206.325
2017,-1.7,14.1,-15.6,14.7,275.17
2017,4.5,19.0,-8.6,27.9,285.09
2017,-2.6,9.3,-15.4,22.9,266.715
2018,-4.0,9.6,-18.5,11.3,301.945
2018,6.0,19.3,-5.4,58.3,238.745
