일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2021,7.9,22.1,-2.8,100.5,459.99
2021,13.1,28.0,1.4,72.9,555.23
2021,16.6,29.2,4.7,141.7,560.09
2000,4.4,20.1,-9.7,7.1,481.82
2000,9.2,21.7,-5.2,36.0,546.08
2000,15.0,28.4,3.6,36.0,552.85
2001,4.3,23.0,-7.8,16.5,471.98
2001,11.9,27.2,-4.0,19.0,575.33
2001,18.6,30.3,7.4,15.0,592.54
2002,6.3,22.3,-7.5,25.5,482.35
2002,13.1,29.6,-1.5,128.0,561.28
2002,17.3,28.7,8.3,104.0,552.56
2003,5.0,20.2,-5.9,38.1,438.69
2003,12.1,26.4,-0.8,172.3,474.88
2003,18.1,28.3,5.0,106.0,614.03
2004,5.2,21.7,-9.5,21.5,514.91
2004,11.9,29.1,-2.7,67.5,578.56
2004,17.1,28.1,5.4,127.6,568.93
2005,4.5,20.2,-8.6,37.0,524.59
2005,12.8,31.2,-2.0,53.7,578.42
2005,17.0,30.6,4.6,48.0,662.72
2006,4.5,19.2,-9.5,6.1,498.84
2006,10.7,23.3,-0.8,78.6,469.22
2006,17.8,29.3,7.0,79.0,569.21
2007,6.0,20.3,-6.0,108.3,378.74
2007,10.9,25.6,-1.8,35.3,533.36
2007,17.5,28.8,7.5,126.2,599.76
2008,6.2,20.7,-5.6,40.1,458.01
2008,12.9,28.1,-1.2,34.0,529.56
2008,17.6,29.5,6.3,62.6,603.69
2009,6.1,23.1,-6.3,51.6,466.28
2009,11.7,27.7,-2.0,30.6,546.52
2009,18.4,29.7,6.6,112.6,627.4
2010,5.0,18.2,-4.1,73.8,363.83
2010,9.6,22.9,-1.6,61.0,504.06
2010,17.6,30.5,2.3,84.0,565.88
2011,3.6,19.0,-6.7,26.5,521.56
2011,10.6,25.0,-1.3,133.2,519.92
2011,18.1,29.9,6.4,103.3,557.29
2012,4.9,20.7,-5.6,44.9,415.13
2012,12.3,29.7,-0.9,81.6,515.57
2012,19.2,29.5,7.8,16.8,656.35
2013,5.1,26.7,-5.9,40.0,453.14
2013,9.8,27.1,-2.0,56.3,478.89
2013,18.0,32.1,4.9,123.5,552.22
2014,7.4,25.8,-6.9,40.9,419.05
2014,13.4,27.0,-1.8,62.1,483.31
2014,18.8,33.9,4.5,34.6,630.67
2015,5.7,22.7,-7.1,23.3,438.73
2015,12.7,26.6,1.3,87.6,392.78
2015,18.4,31.5,4.6,27.5,577.75
2016,6.4,22.2,-10.4,16.5,455.42
2016,13.6,28.7,1.0,118.3,470.38
2016,18.2,30.4,5.6,107.2,599.635
2017,5.6,18.6,-6.8,6.5,464.35
2017,13.1,27.6,-1.0,42.9,537.205
2017,17.7,31.0,5.5,14.3,628.105
2018,7.4,24.1,-7.8,62.2,462.235
2018,12.4,29.1,-2.2,117.0,550.57
2018,17.5,29.6,5.2,82.7,594.805
2019,6.2,20.1,-5.1,26.9,485.94
2019,10.7,27.9,-4.7,43.9,525.465
2019,17.2,30.7,2.2,15.1,748.355
2020,6.8,22.2,-6.4,21.7,532.95
2020,10.2,25.7,-2.5,15.1,663.115
2020,17.4,29.1,6.7,86.4,590.71
2021,8.0,23.2,-3.5,75.3,465.84
2021,13.0,28.7,0.0,54.7,555.865
2021,15.9,29.7,3.0,135.9,564.935
2000,5.1,17.5,-6.9,7.0,481.82
2000,10.3,21.8,-1.7,35.0,546.08
2000,15.2,28.0,5.8,53.5,552.85
2001,5.2,20.5,-5.1,15.9,471.98
2001,11.9,28.7,-0.8,26.0,575.33
2001,17.8,29.5,8.0,17.0,592.54
2002,7.0,17.7,-2.9,32.0,482.35
2002,13.0,25.2,3.0,169.0,561.28
2002,16.0,24.5,10.1,155.5,552.56
2003,5.7,20.1,-2.9,39.5,438.69
2003,11.4,23.1,1.6,168.5,474.88
2003,17.4,28.5,4.8,78.5,614.03
2004,5.2,19.8,-6.6,45.7,514.91
2004,11.0,24.6,-0.4,58.0,578.56
2004,15.8,26.5,5.4,105.5,568.93
2005,3.7,17.2,-6.3,30.0,524.59
2005,12.0,28.6,-1.2,73.5,578.42
2005,16.1,26.7,5.3,48.5,662.72
2006,4.6,17.3,-7.0,10.6,498.84
2006,10.0,22.7,-0.1,81.5,469.22
2006,16.7,27.7,7.6,94.5,569.21
2007,6.2,18.1,-4.6,102.0,378.74
2007,10.3,22.6,-0.8,29.5,533.36
2007,16.7,27.7,7.0,79.0,599.76
2008,6.4,18.2,-3.8,48.2,458.01
2008,12.1,24.5,0.9,40.5,529.56
2008,16.6,26.7,6.3,78.9,603.69
2009,6.0,21.0,-5.1,55.1,466.28
2009,10.7,23.3,-0.7,41.5,546.52
2009,16.9,28.6,7.9,154.5,627.4
2010,5.9,16.2,-3.1,75.9,363.83
2010,9.5,22.6,-1.0,58.5,504.06
2010,16.3,29.1,3.5,122.8,565.88
2011,3.5,14.5,-5.8,18.0,521.56
2011,9.5,20.3,-0.1,72.1,519.92
2011,16.7,28.7,5.7,115.3,557.29
2012,4.6,18.4,-4.6,45.0,415.13
2012,11.3,27.9,-1.7,68.9,515.57
2012,17.1,27.5,7.1,14.6,656.35
2013,4.5,22.6,-5.2,53.4,453.14
2013,8.8,21.0,-0.9,68.2,478.89
2013,16.0,28.9,5.2,116.6,552.22
2014,6.9,21.8,-5.1,56.3,419.05
2014,12.1,25.6,0.1,70.0,483.31
2014,16.6,29.1,4.2,47.1,630.67
2015,5.5,18.0,-5.9,30.9,438.73
2015,12.3,24.3,2.2,129.7,392.78
2015,16.5,29.4,5.4,38.8,577.75
2016,6.3,22.5,-6.7,18.7,455.42
2016,12.5,22.3,1.9,105.1,470.38
2016,17.8,29.3,7.9,146.5,599.635
2017,5.3,16.2,-3.9,14.4,464.35
2017,12.2,24.4,1.1,57.6,537.205
2017,17.2,27.2,8.2,58.9,628.105
2018,7.3,20.9,-6.4,92.0,462.235
2018,12.1,22.6,0.5,128.1,550.57
2018,17.2,27.8,6.6,104.5,594.805
2019,6.2,17.0,-4.4,18.2,485.94
2019,11.0,24.0,-0.9,71.9,525.465
2019,16.8,28.1,4.3,31.3,748.355
2020,6.9,19.0,-3.7,22.8,532.95
2020,9.5,20.9,0.6,16.5,663.115
2020,16.9,28.4,7.1,92.4,590.71
2021,7.8,21.7,-2.2,76.1,465.84
2021,12.9,26.0,2.2,43.4,555.865
2021,16.2,27.9,5.0,110.0,564.935
2000,5.3,20.4,-8.8,14.1,481.82
2000,11.2,24.7,-4.6,62.0,546.08
2000,17.1,33.3,4.5,40.0,552.85
2001,4.8,23.1,-8.3,9.8,471.98
2001,12.3,28.6,-3.4,25.0,575.33
2001,19.0,31.6,6.8,23.5,592.54
2002,7.0,21.5,-6.6,32.5,482.35
2002,13.4,29.7,0.4,142.5,561.28
2002,16.9,28.6,8.6,159.0,552.56
2003,5.3,20.8,-6.0,52.0,438.69
2003,11.9,25.5,0.6,208.5,474.88
2003,18.2,30.2,3.4,144.5,614.03
2004,5.4,21.8,-12.5,63.1,514.91
2004,12.1,27.3,-1.6,73.5,578.56
2004,17.5,28.2,6.6,109.0,568.93
2005,4.4,18.2,-8.3,26.5,524.59
2005,12.8,30.7,-1.3,75.0,578.42
2005,17.2,30.7,4.4,65.5,662.72
2006,5.0,19.6,-9.3,7.8,498.84
2006,10.6,23.2,-0.1,99.0,469.22
2006,18.2,29.5,7.6,81.5,569.21
2007,6.3,20.7,-6.4,159.0,378.74
2007,11.0,25.5,-2.4,28.0,533.36
2007,17.9,29.2,7.3,104.0,599.76
2008,6.6,21.2,-5.4,42.2,458.01
2008,13.2,29.0,-0.3,38.8,529.56
2008,17.6,30.7,5.0,51.6,603.69
2009,6.5,23.4,-5.5,63.9,466.28
2009,12.0,27.6,-2.8,51.0,546.52
2009,18.1,30.4,6.1,135.5,627.4
2010,5.7,17.9,-5.0,94.9,363.83
2010,9.7,25.0,-2.0,69.6,504.06
2010,17.3,32.2,2.1,140.7,565.88
2011,4.0,19.4,-6.6,16.0,521.56
2011,11.0,22.9,-1.3,70.0,519.92
2011,18.0,30.2,5.7,111.2,557.29
2012,4.9,20.3,-7.4,60.2,415.13
2012,11.7,28.8,-3.0,109.3,515.57
2012,18.5,29.0,7.7,19.5,656.35
2013,5.2,25.3,-6.6,50.3,453.14
2013,9.3,24.6,-2.9,93.7,478.89
2013,17.3,31.4,4.7,159.0,552.22
2014,7.2,25.1,-7.4,69.3,419.05
2014,13.2,27.1,-1.5,94.1,483.31
2014,17.8,31.8,3.4,61.5,630.67
2015,5.7,21.8,-7.6,42.4,438.73
2015,12.3,25.9,0.8,99.5,392.78
2015,17.8,31.6,3.5,53.5,577.75
2016,6.2,22.7,-8.1,19.0,455.42
2016,13.5,27.8,0.9,164.6,470.38
2016,18.6,31.6,7.7,121.6,599.635
2017,5.5,19.3,-5.3,8.8,464.35
2017,12.9,28.8,-1.4,78.4,537.205
2017,18.1,29.0,7.6,35.8,628.105
2018,7.8,23.4,-6.8,99.3,462.235
2018,12.6,28.8,-2.0,156.5,550.57
2018,18.2,29.7,5.1,116.1,594.805
2019,6.2,19.6,-5.8,35.0,485.94
2019,11.5,29.6,-3.9,73.7,525.465
2019,17.9,31.2,2.7,44.3,748.355
2020,7.2,21.3,-5.8,19.3,532.95
2020,9.9,26.0,-2.1,17.7,663.115
2020,17.8,28.7,6.4,108.5,590.71
2021,8.5,24.0,-3.3,95.7,465.84
2021,13.5,28.8,0.3,42.3,555.865
2021,16.6,31.4,3.4,136.9,564.935
2000,4.2,19.1,-9.8,24.5,481.82
2000,9.9,22.9,-5.5,73.7,546.08
2000,16.4,31.0,3.3,29.0,552.85
2001,4.6,23.3,-7.6,17.0,471.98
2001,12.1,26.6,-4.5,22.5,575.33
2001,18.1,30.4,4.9,22.5,592.54
2002,6.8,23.5,-7.8,52.0,482.35
2002,13.4,30.7,-0.6,149.5,561.28
2002,16.5,28.7,6.5,127.5,552.56
2003,5.3,23.5,-7.1,44.0,438.69
2003,12.1,27.5,-1.2,202.5,474.88
2003,17.5,29.5,2.5,164.0,614.03
2004,5.4,22.7,-13.1,33.0,514.91
2004,11.8,28.8,-2.7,75.5,578.56
2004,17.2,27.8,4.4,90.5,568.93
2005,3.9,19.8,-9.8,51.0,524.59
2005,12.9,31.5,-2.7,31.5,578.42
2005,16.6,30.1,3.4,65.5,662.72
2006,5.2,19.7,-9.5,8.4,498.84
2006,10.9,25.7,-0.6,112.0,469.22
2006,17.4,31.2,5.8,93.5,569.21
2007,5.7,22.2,-8.6,129.0,378.74
2007,10.5,27.1,-3.7,27.5,533.36
2007,17.4,30.1,5.5,104.0,599.76
2008,5.8,21.2,-7.0,28.3,458.01
2008,12.3,26.5,-1.6,37.6,529.56
2008,16.7,32.7,2.2,84.5,603.69
2009,5.8,25.5,-7.1,43.0,466.28
2009,11.5,28.8,-4.2,36.0,546.52
2009,17.3,31.4,4.3,120.3,627.4
2010,4.5,22.1,-6.7,83.8,363.83
2010,9.0,24.8,-4.0,73.7,504.06
2010,16.8,31.1,0.0,114.5,565.88
2011,3.2,20.4,-8.2,21.5,521.56
2011,10.4,25.7,-2.9,132.9,519.92
2011,17.3,28.1,4.6,130.6,557.29
2012,4.5,21.3,-8.1,83.6,415.13
2012,12.0,30.5,-2.8,75.9,515.57
2012,18.3,29.8,7.5,21.7,656.35
2013,5.6,27.1,-6.7,64.6,453.14
2013,9.4,28.4,-3.2,86.4,478.89
2013,17.5,31.6,2.8,79.5,552.22
2014,6.8,26.4,-9.1,97.9,419.05
2014,12.5,26.2,-2.6,88.7,483.31
2014,17.8,35.0,2.7,26.0,630.67
2015,5.8,23.5,-8.6,46.6,438.73
2015,12.4,27.2,-0.2,93.5,392.78
2015,18.3,32.3,2.1,29.5,577.75
2016,5.9,21.1,-9.7,54.5,455.42
2016,13.5,28.7,0.5,171.7,470.38
2016,18.1,30.1,5.1,70.5,599.635
2017,4.9,18.7,-6.4,29.8,464.35
2017,13.0,28.6,-2.0,76.1,537.205
2017,17.5,31.6,5.3,31.8,628.105
2018,7.2,24.0,-7.3,91.5,462.235
2018,12.5,30.5,-2.6,142.4,550.57
2018,17.9,30.8,5.9,110.4,594.805
2019,6.3,22.0,-6.3,33.0,485.94
2019,11.4,28.8,-4.3,93.0,525.465
2019,17.7,33.2,1.2,44.2,748.355
2020,7.3,23.9,-5.7,20.5,532.95
2020,10.0,26.7,-3.5,35.6,663.115
2020,17.8,29.9,5.5,80.5,590.71
2021,8.4,23.6,-4.0,88.0,465.84
2021,13.3,29.3,-0.7,39.3,555.865
2021,16.5,29.9,2.3,162.7,564.935
