일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2015,9.5,20.6,-2.1,156.6,130.49
2015,2.8,13.2,-7.8,63.6,163.49
2016,-1.6,10.7,-12.7,21.9,190.11
2016,7.2,19.9,-4.5,17.5,204.22
2016,2.2,16.1,-9.3,62.7,181.16
2017,-1.2,11.0,-12.9,21.3,211.19
2017,6.2,20.2,-4.7,24.7,179.22
2017,-0.4,10.7,-11.0,35.9,134.77
2018,-3.2,8.0,-15.9,21.0,218.43
2018,7.4,19.5,-2.9,73.9,281.11
2018,0.6,16.4,-12.3,26.8,263.7
2019,-1.1,9.3,-10.9,1.1,304.63
2019,7.8,20.8,-3.1,124.6,283.84
2019,2.4,15.6,-8.3,37.4,227.78
2020,1.8,13.1,-7.1,46.0,246.97
2020,8.0,21.2,-3.4,72.0,265.55
2020,0.5,12.9,-10.5,9.7,239.48
2021,-1.8,13.6,-19.7,25.3,245.61
2021,8.2,22.1,-3.3,126.2,268.56
2021,1.6,13.5,-12.4,18.3,231.07
2015,9.3,21.5,-2.7,168.0,140.0
2015,2.6,13.4,-7.6,54.3,212.7
2016,-2.0,11.6,-15.8,10.7,247.18
2016,7.1,20.8,-4.6,17.8,264.92
2016,2.2,16.6,-9.7,55.2,228.04
2017,-1.0,12.2,-14.2,13.3,250.77
2017,5.9,20.6,-6.4,17.7,289.31
2017,-0.5,10.8,-11.6,33.6,251.1
2018,-3.2,8.7,-16.6,15.5,281.51
2018,6.9,18.6,-4.0,66.1,265.01
2018,0.0,15.3,-13.2,31.3,251.13
2019,-0.9,9.0,-10.9,0.3,294.8
2019,7.3,19.9,-3.9,119.7,275.93
2019,2.1,14.5,-8.7,29.6,222.63
2020,1.6,15.6,-7.2,73.0,246.57
2020,8.1,22.3,-4.0,41.7,264.39
2020,0.3,12.1,-12.6,5.7,250.25
2021,-1.9,14.2,-21.1,28.6,265.28
2021,8.2,21.6,-3.9,105.6,265.38
2021,1.4,13.3,-12.4,16.4,230.63
2000,5.3,22.2,-6.9,32.0,258.56
2000,0.0,14.9,-13.5,22.5,252.52
2001,-4.2,8.9,-23.9,43.5,265.61
2001,4.9,16.7,-5.9,6.3,302.79
2001,-2.0,11.0,-13.3,18.4,273.88
2002,0.0,16.5,-15.3,45.3,271.35
2002,3.0,19.0,-8.3,42.1,269.51
2002,0.1,14.6,-13.0,48.1,242.38
2003,-4.2,9.6,-23.8,18.6,281.26
2003,8.4,24.1,-6.6,46.7,239.48
2003,0.2,13.5,-11.1,17.0,243.09
2004,-3.1,9.5,-16.6,16.4,293.07
2004,8.2,24.1,-2.7,53.0,268.9
2004,2.3,18.2,-9.5,33.0,262.31
2005,-2.0,11.0,-13.1,3.0,289.29
2005,7.1,23.7,-6.9,23.5,301.76
2005,-4.6,13.3,-17.8,11.3,251.01
2006,-0.9,12.3,-13.6,25.2,250.55
2006,6.2,20.7,-4.9,56.3,252.76
2006,-0.5,12.3,-14.3,17.2,226.03
2007,-1.9,10.1,-13.6,9.4,255.74
2007,6.0,20.8,-6.6,15.6,290.3
2007,1.4,14.8,-8.1,43.9,194.77
2008,-2.0,9.1,-12.9,17.5,262.63
2008,6.6,22.0,-8.0,16.6,246.49
2008,1.1,15.8,-11.1,15.8,226.91
2009,-3.0,12.0,-18.2,13.3,275.46
2009,6.9,22.4,-6.3,39.7,227.2
2009,-0.6,11.2,-13.7,40.5,205.69
2010,-3.9,9.1,-19.5,40.7,253.37
2010,6.1,18.7,-5.2,13.5,286.12
2010,-0.3,16.5,-15.9,24.5,240.25
2011,-6.9,3.5,-18.3,7.9,309.14
2011,10.7,25.3,-4.1,65.8,238.59
2011,-0.4,10.1,-13.4,10.5,231.29
2012,-2.7,9.6,-12.8,14.5,255.59
2012,5.5,17.9,-5.1,52.6,224.59
2012,-3.9,8.4,-15.9,56.0,209.03
2013,-3.6,13.7,-19.2,28.5,227.57
2013,6.1,21.9,-7.4,58.2,228.1
2013,0.1,12.7,-10.3,40.3,201.33
2014,-0.8,10.3,-11.4,4.9,242.59
2014,7.7,18.8,-4.1,28.9,212.7
2014,-2.1,9.4,-14.5,38.9,185.22
2015,-0.8,9.8,-11.2,12.7,221.31
2015,9.3,21.5,-3.8,128.6,135.245
2015,2.3,12.9,-9.2,41.8,188.095
2016,-2.3,12.9,-18.6,8.0,218.645
2016,5.9,21.2,-6.7,33.5,234.57
2016,1.1,14.0,-12.0,44.3,204.6
2017,-1.9,12.4,-15.9,13.9,230.98
2017,4.7,19.3,-7.1,23.8,234.265
2017,-1.8,14.6,-15.1,18.8,192.935
2018,-4.2,8.2,-20.6,14.0,249.97
2018,6.2,19.3,-5.5,48.3,273.06
2018,-1.2,14.5,-15.2,25.8,257.415
2019,-1.8,8.2,-13.2,0.6,299.715
2019,6.9,19.9,-5.1,120.6,279.885
2019,0.7,14.0,-11.4,18.0,225.205
2020,1.3,13.7,-9.2,59.7,246.77
2020,7.0,20.6,-5.5,45.9,264.97
2020,-1.1,11.4,-16.0,5.5,244.865
2021,-2.8,13.0,-20.5,17.8,255.445
2021,6.9,21.1,-5.1,67.9,266.97
2021,0.2,12.9,-14.9,5.4,230.85
2000,7.8,20.7,-3.3,39.5,258.56
2000,2.6,16.4,-6.9,32.1,252.52
2001,-1.2,8.3,-14.7,73.3,265.61
2001,8.6,18.2,0.0,13.0,302.79
2001,2.1,14.1,-6.0,32.0,273.88
2002,2.6,17.8,-7.4,50.8,271.35
2002,6.2,18.2,-2.0,61.1,269.51
2002,3.6,15.6,-5.9,51.8,242.38
2003,-0.5,10.0,-12.1,30.7,281.26
2003,10.5,21.7,-2.0,45.5,239.48
2003,2.3,13.6,-6.3,13.0,243.09
2004,-0.9,9.3,-12.8,22.1,293.07
2004,9.7,24.5,-0.4,56.5,268.9
2004,3.7,18.2,-6.3,38.9,262.31
2005,-0.7,8.8,-9.0,5.8,289.29
2005,9.2,24.2,-2.5,18.0,301.76
2005,-1.9,15.1,-14.8,43.4,251.01
2006,0.7,13.6,-9.8,27.0,250.55
2006,9.7,20.7,-2.5,61.5,252.76
2006,2.9,15.1,-8.1,25.4,226.03
2007,1.3,11.3,-7.5,23.4,255.74
2007,7.8,21.2,-3.4,17.5,290.3
2007,3.4,15.6,-4.5,33.1,194.77
2008,-0.4,10.0,-11.2,20.9,262.63
2008,8.7,20.6,-4.8,37.6,246.49
2008,3.3,14.4,-11.4,25.0,226.91
2009,-0.1,12.6,-11.0,18.5,275.46
2009,8.9,22.4,-1.7,52.9,227.2
2009,1.7,12.4,-8.5,58.0,205.69
2010,-0.8,13.6,-11.5,30.1,253.37
2010,8.2,17.7,-2.1,16.3,286.12
2010,1.8,17.1,-9.9,32.9,240.25
2011,-4.5,3.7,-13.2,11.1,309.14
2011,11.9,24.7,0.1,61.3,238.59
2011,1.1,10.7,-9.0,12.5,231.29
2012,-1.3,7.5,-10.1,24.2,255.59
2012,7.2,17.4,-2.2,61.1,224.59
2012,-1.4,10.7,-11.7,65.2,209.03
2013,-1.5,13.9,-13.6,28.4,227.57
2013,7.8,20.4,-3.6,81.1,228.1
2013,2.1,12.6,-6.1,26.4,201.33
2014,0.7,11.7,-8.8,3.4,242.59
2014,9.3,19.4,-0.5,39.9,212.7
2014,0.0,11.1,-9.1,66.6,185.22
2015,0.8,11.6,-8.1,29.9,221.31
2015,10.7,21.8,-0.5,155.6,135.245
2015,4.1,14.0,-5.5,65.0,188.095
2016,-0.3,12.4,-13.6,7.8,218.645
2016,8.6,21.1,-2.4,5.6,234.57
2016,3.7,16.5,-7.0,44.5,204.6
2017,0.4,11.0,-10.4,14.8,230.98
2017,7.2,20.9,-3.1,15.9,234.265
2017,0.8,11.3,-9.1,38.6,192.935
2018,-1.9,9.4,-14.8,15.0,249.97
2018,8.8,19.0,0.2,46.7,273.06
2018,1.8,18.0,-10.1,31.1,257.415
2019,0.3,9.1,-8.0,1.9,299.715
2019,9.3,21.3,-1.4,130.6,279.885
2019,3.7,16.0,-7.2,31.3,225.205
2020,3.0,15.1,-5.2,49.4,246.77
2020,9.2,22.2,-1.1,35.4,264.97
2020,1.6,12.0,-8.7,9.7,244.865
2021,-0.2,13.6,-17.2,32.0,255.445
2021,9.8,22.3,0.0,117.8,266.97
2021,3.1,13.7,-10.1,14.4,230.85
2000,6.0,22.1,-6.0,29.5,258.56
2000,0.7,15.4,-11.1,13.8,252.52
2001,-2.3,9.3,-16.8,65.0,265.61
2001,5.7,18.5,-4.6,10.5,302.79
2001,-0.4,13.8,-9.6,16.3,273.88
2002,0.8,17.0,-12.6,72.3,271.35
2002,3.6,18.0,-6.1,31.5,269.51
2002,1.2,16.5,-10.3,57.2,242.38
2003,-3.5,9.1,-17.3,24.2,281.26
2003,8.1,22.7,-6.5,29.5,239.48
2003,0.6,14.3,-10.3,13.8,243.09
2004,-2.6,9.3,-17.6,18.1,293.07
2004,7.8,24.2,-2.5,50.5,268.9
2004,2.3,18.2,-8.3,43.0,262.31
2005,-1.4,11.1,-11.1,6.0,289.29
2005,6.8,24.0,-6.5,21.0,301.76
2005,-4.0,13.6,-17.6,22.0,251.01
2006,-0.3,13.1,-12.3,30.2,250.55
2006,8.4,21.5,-3.9,51.0,252.76
2006,1.0,15.3,-11.1,27.5,226.03
2007,-0.2,12.3,-10.5,21.8,255.74
2007,5.8,21.2,-6.6,13.0,290.3
2007,1.5,15.5,-6.6,31.7,194.77
2008,-0.8,10.2,-11.9,39.6,262.63
2008,7.1,22.8,-6.8,14.1,246.49
2008,1.2,16.5,-14.6,23.4,226.91
2009,-1.6,13.2,-14.4,10.6,275.46
2009,7.3,23.0,-5.7,54.5,227.2
2009,0.3,12.6,-11.9,34.9,205.69
2010,-2.4,9.8,-13.7,37.1,253.37
2010,6.6,18.6,-4.0,18.6,286.12
2010,0.1,16.7,-13.6,31.0,240.25
2011,-5.8,3.6,-15.9,3.7,309.14
2011,10.5,25.9,-2.9,81.6,238.59
2011,-0.2,10.8,-11.7,7.0,231.29
2012,-2.0,8.7,-11.9,16.0,255.59
2012,5.5,17.8,-4.3,60.7,224.59
2012,-3.2,9.8,-15.0,60.2,209.03
2013,-3.6,12.7,-19.4,45.4,227.57
2013,6.1,21.6,-4.3,79.4,228.1
2013,0.8,13.0,-8.7,35.9,201.33
2014,-0.8,11.3,-11.4,2.2,242.59
2014,7.9,18.4,-3.2,42.4,212.7
2014,-1.6,10.0,-10.4,51.7,185.22
2015,-0.6,10.0,-14.2,35.4,221.31
2015,9.6,20.9,-1.6,130.0,135.245
2015,2.8,14.1,-8.3,56.9,188.095
2016,-1.5,12.6,-17.5,6.6,218.645
2016,6.9,22.0,-4.8,17.1,234.57
2016,2.1,16.0,-9.0,63.1,204.6
2017,-1.1,12.7,-13.3,16.0,230.98
2017,5.6,20.8,-6.8,22.8,234.265
2017,-0.7,12.8,-12.0,36.1,192.935
2018,-2.9,11.5,-16.6,25.0,249.97
2018,6.9,20.1,-4.7,66.0,273.06
2018,0.1,14.9,-12.3,31.5,257.415
2019,-1.3,9.6,-10.9,0.5,299.715
2019,7.7,21.6,-4.7,113.5,279.885
2019,2.0,15.3,-8.9,31.2,225.205
2020,2.1,14.2,-8.6,79.6,246.77
2020,7.7,21.3,-3.0,41.8,264.97
2020,-0.2,12.6,-12.4,3.4,244.865
2021,-1.9,15.3,-21.2,32.1,255.445
2021,7.7,22.1,-3.6,73.4,266.97
2021,1.2,13.8,-12.7,8.7,230.85
2000,5.0,21.5,-8.1,42.0,258.56
2000,0.0,17.6,-12.8,6.5,252.52
2001,-3.2,9.9,-17.9,63.2,265.61
2001,4.6,17.6,-5.5,12.0,302.79
2001,-1.2,12.1,-11.3,24.1,273.88
2002,0.6,17.5,-13.9,71.5,271.35
2002,3.6,20.7,-8.1,23.2,269.51
2002,0.9,14.5,-10.8,57.8,242.38
2003,-3.3,10.5,-18.2,22.4,281.26
2003,8.2,24.6,-7.1,42.5,239.48
2003,0.6,14.3,-11.3,17.0,243.09
2004,-2.5,12.0,-16.7,11.2,293.07
2004,6.9,23.1,-4.1,43.0,268.9
2004,1.3,18.6,-11.1,34.5,262.31
2005,-2.3,11.5,-13.5,9.4,289.29
2005,6.4,23.2,-7.9,30.5,301.76
2005,-3.8,14.3,-19.7,22.6,251.01
2006,-0.5,13.8,-13.6,28.0,250.55
2006,7.1,21.7,-4.8,71.0,252.76
2006,-0.5,13.6,-13.8,28.9,226.03
2007,-1.4,10.6,-12.8,13.7,255.74
2007,4.9,21.1,-9.1,13.5,290.3
2007,0.6,15.3,-8.5,35.4,194.77
2008,-1.8,9.9,-13.6,32.4,262.63
2008,5.7,23.3,-9.5,15.1,246.49
2008,0.2,16.9,-14.6,19.7,226.91
2009,-3.4,12.0,-16.5,13.2,275.46
2009,6.0,23.3,-8.4,29.0,227.2
2009,-1.0,11.5,-14.0,38.3,205.69
2010,-3.5,13.2,-17.0,33.6,253.37
2010,4.9,18.6,-7.0,20.0,286.12
2010,-1.2,17.0,-15.0,36.5,240.25
2011,-7.3,3.0,-18.3,2.2,309.14
2011,9.7,26.3,-5.0,98.0,238.59
2011,-1.3,11.0,-13.2,7.8,231.29
2012,-3.2,9.0,-13.9,23.7,255.59
2012,4.6,18.4,-6.9,47.3,224.59
2012,-4.3,9.5,-18.5,62.7,209.03
2013,-4.6,13.5,-22.0,37.0,227.57
2013,5.4,21.9,-6.1,53.9,228.1
2013,0.0,12.8,-10.6,24.1,201.33
2014,-1.5,13.2,-13.9,4.1,242.59
2014,6.8,18.1,-4.6,70.1,212.7
2014,-2.1,9.7,-12.6,31.3,185.22
2015,-1.0,10.0,-13.2,37.6,221.31
2015,9.0,21.2,-1.8,109.6,135.245
2015,1.9,13.6,-10.0,35.7,188.095
2016,-2.3,15.1,-17.4,11.1,218.645
2016,5.7,20.4,-6.2,33.2,234.57
2016,1.0,15.6,-10.4,49.6,204.6
2017,-2.0,13.4,-15.0,13.6,230.98
2017,4.8,21.8,-7.2,15.6,234.265
2017,-1.8,11.7,-14.5,29.3,192.935
2018,-3.9,9.6,-17.5,25.7,249.97
2018,5.8,20.1,-5.7,45.5,273.06
2018,-0.9,16.4,-14.4,27.6,257.415
2019,-1.9,9.1,-12.5,6.4,299.715
2019,6.8,22.1,-6.0,47.9,279.885
2019,1.4,14.9,-10.6,33.0,225.205
2020,1.5,16.4,-10.1,80.8,246.77
2020,7.1,22.2,-4.6,41.9,264.97
2020,-1.0,13.0,-15.4,8.3,244.865
2021,-2.0,14.4,-21.1,23.5,255.445
2021,7.1,21.2,-4.8,50.7,266.97
2021,0.9,13.1,-13.9,7.1,230.85
