일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2021,17.6,27.7,8.2,112.3,630.9
2000,8.3,18.4,-1.3,37.5,486.315
2000,12.8,20.0,3.2,47.2,581.05
2000,17.5,28.9,10.8,73.6,592.87
2001,8.1,22.0,-2.5,10.6,500.36
2001,13.9,23.9,3.7,46.8,611.355
2001,18.6,28.2,12.1,47.3,598.95
2002,10.6,21.9,1.0,112.5,477.13
2002,14.5,23.1,7.2,202.6,506.04
2002,17.8,28.1,11.4,144.2,503.965
2003,8.3,16.9,-1.9,49.2,454.975
2003,14.2,22.6,8.4,208.6,494.055
2003,17.7,26.0,11.0,239.9,559.87
2004,8.6,19.6,-3.3,61.6,510.625
2004,14.0,24.9,4.1,149.1,553.21
2004,17.6,25.2,10.8,194.3,540.865
2005,6.2,18.7,-4.3,83.5,502.205
2005,13.4,22.0,5.9,128.9,616.825
2005,17.3,25.6,10.0,176.7,667.35
2006,7.2,16.8,-5.1,17.3,522.935
2006,12.1,20.8,6.3,149.2,506.27
2006,16.6,24.3,10.0,187.3,504.06
2007,8.3,18.5,-4.0,100.6,443.885
2007,12.7,21.8,3.5,61.1,564.51
2007,17.6,28.5,11.6,167.0,633.84
2008,8.7,16.4,0.6,55.6,479.18
2008,13.5,20.4,5.5,71.5,542.8
2008,17.5,28.1,10.4,167.6,599.21
2009,8.7,18.4,-1.1,59.0,486.47
2009,13.7,21.6,3.3,106.6,627.34
2009,18.2,28.5,11.5,176.3,677.86
2010,7.6,18.7,-1.9,132.2,373.24
2010,11.2,20.7,3.1,150.0,518.75
2010,17.1,27.2,9.5,149.0,624.28
2011,6.3,17.0,-2.8,32.5,564.105
2011,12.3,20.4,5.3,83.7,622.27
2011,17.1,25.1,12.2,139.6,577.72
2012,7.4,16.6,-3.0,143.8,438.14
2012,13.1,21.6,2.0,195.5,555.56
2012,18.6,27.9,12.5,44.4,646.225
2013,9.1,18.7,-1.9,79.9,539.21
2013,11.9,22.0,3.0,99.1,561.455
2013,18.0,26.7,10.4,234.2,661.555
2014,9.2,20.1,-0.9,127.0,475.19
2014,14.2,24.5,4.5,63.9,554.52
2014,18.6,27.5,9.8,109.8,744.41
2015,8.3,19.4,-4.2,101.4,544.42
2015,13.3,22.7,6.6,252.9,475.35
2015,18.6,27.4,8.9,146.1,626.84
2016,9.0,18.3,-3.9,86.6,444.155
2016,14.5,24.8,8.7,301.0,470.02
2016,18.9,29.2,11.4,124.3,580.755
2017,8.3,17.8,-1.1,14.7,399.35
2017,14.9,24.1,5.9,62.8,456.81
2017,19.2,31.0,13.3,49.5,553.15
2018,9.4,20.5,-1.3,223.8,367.69
2018,14.2,24.9,2.5,125.3,453.7
2018,18.2,26.1,10.0,134.5,512.09
2019,9.8,20.9,1.5,63.3,478.86
2019,13.0,21.8,2.3,93.6,463.83
2019,19.1,27.2,11.2,132.4,649.3
2020,9.9,19.4,0.3,52.3,492.31
2020,12.5,21.2,4.8,80.5,596.79
2020,18.0,26.5,12.5,139.4,528.0
2021,11.0,20.7,2.8,106.0,477.99
2021,14.7,23.6,5.6,95.3,581.71
2021,18.1,25.4,9.4,134.9,588.36
2000,5.9,15.3,0.5,13.3,524.24
2000,10.0,20.0,4.0,19.6,606.17
2000,13.9,23.4,8.1,49.2,589.28
2001,6.0,17.6,-2.3,6.5,498.27
2001,11.0,20.5,4.3,57.4,596.4
2001,15.7,22.6,8.9,17.8,577.56
2002,7.8,17.2,1.4,36.2,481.75
2002,11.4,19.0,5.9,91.5,497.25
2002,14.4,23.9,9.2,66.4,493.42
2003,5.8,18.0,-0.5,39.7,451.64
2003,10.9,19.4,5.2,215.7,498.97
2003,15.4,23.2,9.6,210.2,565.13
2004,6.0,18.5,-2.8,13.8,507.35
2004,10.7,22.2,4.3,56.1,548.44
2004,14.5,24.1,7.3,86.1,539.63
2005,4.3,12.9,-3.9,57.1,499.85
2005,10.5,18.6,4.3,59.5,609.19
2005,14.6,22.9,8.2,45.1,667.14
2006,5.6,17.7,-3.7,21.6,534.79
2006,9.2,25.7,3.5,114.8,522.66
2006,14.0,24.1,8.5,150.4,512.4
2007,6.6,16.7,-2.1,99.8,448.75
2007,10.2,22.5,3.6,32.1,567.81
2007,15.9,28.6,9.2,143.5,617.34
2008,6.5,14.8,1.7,58.0,496.94
2008,10.5,18.6,4.1,70.6,542.8
2008,13.9,22.0,7.9,119.5,599.21
2009,6.4,16.4,-0.8,47.0,486.47
2009,11.1,20.6,3.6,52.5,627.34
2009,15.8,25.3,9.3,117.6,668.38
2010,6.1,21.4,-3.5,80.2,368.16
2010,8.9,16.9,0.6,133.6,518.75
2010,14.5,23.2,7.2,76.5,624.28
2011,5.3,14.3,0.1,29.5,559.38
2011,9.6,24.7,2.5,55.5,618.28
2011,15.2,24.5,9.2,55.0,566.7
2012,5.5,16.2,-1.0,124.3,440.96
2012,10.7,20.6,4.1,146.0,557.52
2012,16.6,24.4,9.6,33.6,681.91
2013,6.0,23.3,0.8,52.7,543.86
2013,9.6,21.3,3.8,41.5,573.37
2013,14.8,24.2,6.3,138.9,666.63
2014,8.0,19.4,1.6,82.6,477.41
2014,12.4,22.2,6.2,95.6,559.67
2014,16.4,28.5,9.6,72.3,727.74
2015,6.7,16.8,-3.2,28.0,489.63
2015,11.3,21.9,5.0,121.2,481.66
2015,15.7,25.2,9.1,83.4,661.93
2016,6.8,16.5,-0.8,53.9,526.37
2016,10.8,20.2,3.8,182.5,519.41
2016,15.7,26.1,9.2,106.7,622.93
2017,6.5,14.9,0.8,21.1,524.32
2017,11.8,23.5,5.6,27.6,591.9
2017,16.6,27.5,10.2,21.9,668.84
2018,6.6,17.2,-0.7,96.2,446.76
2018,10.8,19.7,2.7,167.7,528.68
2018,14.8,23.2,8.2,91.6,503.81
2019,7.9,16.4,3.1,31.6,528.58
2019,11.1,22.1,4.6,103.6,514.9
2019,17.1,28.8,8.9,80.4,709.94
2020,8.1,17.7,1.5,15.8,382.5
2020,10.3,21.5,5.1,52.2,543.17
2020,14.9,21.7,9.8,203.6,559.3
2021,9.0,18.8,2.3,94.1,517.44
2021,12.8,21.8,6.5,63.4,601.92
2021,16.5,24.5,8.9,97.3,661.54
2000,7.0,18.7,-3.8,37.4,486.315
2000,11.9,21.9,2.5,27.2,581.05
2000,16.7,31.8,6.4,115.1,592.87
2001,6.3,20.4,-3.1,14.7,500.36
2001,11.9,24.1,1.1,82.6,611.355
2001,17.5,27.0,6.8,53.3,598.95
2002,8.8,20.8,-1.7,71.6,477.13
2002,12.6,25.8,4.3,150.5,506.04
2002,16.2,28.5,7.3,134.4,503.965
2003,6.9,20.1,-2.0,103.3,454.975
2003,13.3,24.5,4.6,280.6,494.055
2003,17.4,27.6,7.6,250.9,559.87
2004,7.9,22.6,-2.4,51.6,510.625
2004,13.4,27.6,2.7,112.6,553.21
2004,17.3,29.3,9.0,162.1,540.865
2005,5.9,19.7,-3.0,92.2,502.205
2005,13.6,24.3,2.9,174.2,616.825
2005,17.5,29.5,8.4,145.0,667.35
2006,6.7,17.8,-5.4,32.1,522.935
2006,11.8,21.7,2.5,225.2,506.27
2006,16.6,26.3,8.5,282.0,504.06
2007,8.5,19.8,-1.8,164.0,443.885
2007,12.7,25.2,0.6,44.5,564.51
2007,17.8,29.4,9.7,143.4,633.84
2008,7.9,17.5,-1.9,102.4,479.18
2008,13.2,24.0,4.1,70.7,542.8
2008,17.2,29.7,7.8,204.8,599.21
2009,7.8,21.6,-2.0,118.5,486.47
2009,13.1,25.6,3.2,116.5,627.34
2009,18.4,28.4,8.3,188.9,677.86
2010,7.2,18.2,-4.0,160.9,373.24
2010,10.6,22.6,1.4,202.3,518.75
2010,17.2,29.5,5.8,188.0,624.28
2011,5.9,19.6,-1.9,39.9,564.105
2011,11.9,23.3,2.7,121.4,622.27
2011,17.6,26.9,8.0,111.0,577.72
2012,6.9,21.3,-2.7,201.1,438.14
2012,12.9,24.1,2.7,314.9,555.56
2012,19.0,28.7,10.8,53.1,646.225
2013,7.8,23.0,-2.2,125.4,539.21
2013,11.7,25.0,1.7,92.4,561.455
2013,18.1,31.0,7.8,249.5,661.555
2014,8.5,21.9,-2.2,126.0,475.19
2014,14.0,25.2,5.1,149.0,554.52
2014,18.1,30.4,7.1,171.4,744.41
2015,7.9,21.1,-3.7,81.2,544.42
2015,13.1,25.8,4.7,346.6,475.35
2015,18.4,31.2,6.5,164.4,626.84
2016,8.6,20.4,-2.1,70.2,444.155
2016,14.5,23.9,8.0,268.9,470.02
2016,18.4,29.4,10.5,108.9,580.755
2017,7.9,19.4,-1.3,38.0,524.32
2017,14.9,25.6,4.6,68.4,543.66
2017,19.1,31.9,11.6,32.8,570.74
2018,9.4,22.4,-1.4,181.8,383.44
2018,14.3,26.3,1.3,200.4,482.24
2018,18.3,27.9,10.2,120.0,512.09
2019,9.2,21.0,0.3,72.4,496.2
2019,13.0,22.8,2.3,91.7,480.62
2019,19.0,29.7,8.1,192.1,709.94
2020,9.5,21.6,-1.7,55.9,526.44
2020,11.9,22.1,1.6,87.1,656.56
2020,17.8,26.3,11.4,258.6,578.61
2021,10.7,21.2,0.5,179.7,505.9
2021,14.4,24.9,4.7,86.8,601.92
2021,17.9,26.7,7.2,139.9,611.44
2011,11.2,25.5,-1.3,129.2,622.27
2011,16.9,29.2,4.2,190.1,577.72
2012,5.8,20.6,-5.9,147.1,438.14
2012,12.1,24.8,-2.0,168.1,555.56
2012,18.1,30.8,7.5,49.7,646.225
2013,6.7,22.9,-5.6,69.0,539.21
2013,9.9,25.1,-2.9,91.4,561.455
2013,17.3,32.1,2.7,195.1,661.555
2014,7.4,22.6,-5.4,113.3,475.19
2014,12.8,25.2,-0.3,71.5,554.52
2014,17.1,32.8,1.4,90.5,744.41
2015,6.8,22.5,-5.5,67.1,544.42
2015,12.8,28.6,0.8,170.7,475.35
2015,18.2,32.8,3.8,117.5,626.84
2016,7.8,23.5,-7.0,153.7,444.155
2016,14.3,27.2,4.0,214.4,470.02
2016,18.4,31.0,4.9,138.8,580.755
2017,5.8,19.6,-5.8,37.1,524.32
2017,13.4,27.6,-1.6,73.8,543.66
2017,17.6,32.2,5.5,45.7,570.74
2018,8.0,23.5,-4.0,150.0,383.44
2018,12.9,27.3,-1.4,121.1,482.24
2018,17.2,28.9,2.2,104.0,512.09
2019,7.5,21.0,-4.0,42.9,496.2
2019,11.8,26.5,-2.5,109.9,480.62
2019,17.4,30.4,2.6,117.7,709.94
2020,7.3,22.7,-5.9,50.7,526.44
2020,10.2,24.2,-2.4,73.4,656.56
2020,17.1,27.1,4.4,112.3,578.61
2021,9.3,22.2,-3.4,161.1,505.9
2021,13.2,25.6,-0.2,62.6,601.92
2021,16.7,28.5,2.6,92.1,611.44
2002,7.4,18.5,-1.8,52.4,477.13
2002,11.7,24.2,2.8,101.4,506.04
2002,15.9,26.8,9.1,99.0,503.965
2003,4.2,15.1,-5.7,144.0,454.975
2003,11.0,22.4,2.8,350.7,494.055
2003,15.9,24.2,7.6,340.1,559.87
2004,5.1,20.8,-6.1,44.4,510.625
2004,11.1,24.7,0.2,107.7,553.21
2004,14.7,25.7,5.0,126.0,540.865
2005,3.0,18.2,-6.7,78.6,502.205
2005,11.5,26.0,0.8,104.4,616.825
2005,15.3,26.9,6.2,130.1,667.35
2006,4.7,17.9,-7.2,34.4,522.935
2006,9.4,22.6,1.5,164.1,506.27
2006,14.8,26.1,7.4,297.0,504.06
2007,5.7,18.3,-5.6,147.0,443.885
2007,9.9,22.7,0.5,31.0,564.51
2007,15.2,26.0,8.0,125.6,633.84
2008,5.3,17.0,-2.2,98.4,479.18
2008,11.2,22.2,2.1,76.1,542.8
2008,15.1,26.7,6.9,229.0,599.21
2009,4.6,17.7,-4.5,83.8,486.47
2009,11.1,23.7,-0.7,109.5,627.34
2009,16.0,25.6,8.9,145.2,677.86
2010,4.0,16.4,-7.2,144.7,373.24
2010,8.0,21.7,-2.4,201.0,518.75
2010,14.9,28.3,6.6,186.6,624.28
2011,3.0,17.8,-5.0,35.7,564.105
2011,9.6,21.9,1.6,149.1,622.27
2011,15.4,25.3,7.1,112.6,577.72
2012,3.7,19.8,-5.5,148.4,438.14
2012,10.5,22.5,-1.2,242.5,555.56
2012,16.9,27.7,9.2,59.5,646.225
2013,5.2,19.7,-4.7,101.0,539.21
2013,8.2,22.1,-1.4,63.7,561.455
2013,15.8,27.8,5.0,235.2,661.555
2014,5.9,21.9,-4.8,126.9,475.19
2014,11.7,23.6,0.8,181.5,554.52
2014,15.9,28.3,5.7,134.6,744.41
2015,5.9,21.1,-7.4,42.2,544.42
2015,10.6,25.1,0.3,311.1,475.35
2015,15.7,27.7,5.3,137.3,626.84
2016,5.5,20.7,-5.7,97.1,444.155
2016,12.5,24.4,5.4,205.2,470.02
2016,15.8,27.5,6.6,136.6,580.755
2017,5.3,18.5,-3.6,28.7,524.32
2017,12.8,25.6,3.3,52.2,543.66
2017,17.0,29.7,9.4,23.4,570.74
2018,7.6,21.7,-5.1,146.2,383.44
2018,12.4,26.5,-0.3,159.5,482.24
2018,16.2,25.8,6.9,135.7,512.09
2019,5.8,20.0,-1.8,49.0,496.2
2019,10.2,25.1,0.2,57.1,480.62
2019,16.3,26.9,5.4,135.5,709.94
2008,6.3,18.5,-6.1,57.5,417.53
2008,12.2,25.1,1.2,62.8,483.57
2008,16.8,29.7,5.0,168.1,534.61
2009,6.1,23.4,-4.1,53.0,543.56
2009,11.1,27.4,-2.2,41.5,663.59
2009,17.4,29.1,5.6,113.5,753.04
2010,5.6,18.6,-4.8,76.5,412.31
2010,9.1,21.3,-2.0,103.5,574.44
2010,16.7,29.9,3.0,95.8,690.68
2011,3.9,18.0,-5.6,16.0,637.3
2011,10.3,23.5,-1.5,91.7,669.24
2011,17.6,27.8,3.7,118.8,617.0
2012,5.0,19.5,-6.5,80.1,343.81
2012,12.0,28.1,-1.9,77.3,60.41
2012,17.9,30.9,8.1,54.4,39.38
2013,5.3,25.2,-4.9,88.0,534.56
2013,9.7,23.9,-1.6,54.5,558.2
2013,17.2,29.4,4.4,131.5,656.48
2014,6.9,24.8,-6.4,89.7,479.97
2014,12.5,26.3,-0.4,77.4,571.32
2014,17.7,32.1,5.2,62.9,751.98
2015,6.0,21.6,-5.1,29.8,545.65
2015,12.5,26.7,2.1,141.5,502.37
2015,17.4,29.9,4.7,45.1,591.75
2016,6.2,20.4,-6.8,77.3,465.23
2016,13.0,24.8,1.3,200.4,504.62
2016,18.0,29.7,7.0,114.0,674.49
2017,4.9,17.8,-5.3,18.5,537.42
2017,12.5,25.6,-1.8,45.6,608.08
2017,17.9,30.7,8.4,35.5,720.95
2018,7.7,24.0,-4.9,97.5,482.26
2018,12.7,26.3,-0.1,141.8,582.69
2018,17.7,29.2,7.1,84.6,568.03
2019,6.6,18.7,-4.9,25.9,496.2
2019,11.3,25.3,-1.9,91.8,488.01
2019,17.3,30.0,3.2,70.1,713.06
2020,7.2,21.9,-5.7,47.0,544.9
2020,9.8,25.0,-1.8,41.1,671.4
2020,17.3,27.2,8.0,125.7,604.47
2021,8.2,21.6,-3.5,97.0,484.71
2021,13.1,27.1,0.4,38.8,591.49
2021,17.0,29.1,4.6,91.1,611.44
2000,5.5,20.2,-8.5,27.5,486.315
2000,11.2,25.7,-3.8,31.5,581.05
2000,16.8,34.7,2.4,47.5,592.87
2001,5.3,22.0,-6.0,29.7,500.36
2001,12.1,28.5,-5.0,46.5,611.355
2001,18.0,31.0,4.5,23.5,598.95
2002,7.5,22.5,-6.9,58.5,477.13
2002,13.1,27.7,-0.1,108.5,506.04
2002,17.0,29.2,7.0,120.0,503.965
2003,6.0,21.8,-4.4,65.0,454.975
2003,13.0,26.1,-0.1,213.2,494.055
2003,17.6,28.7,4.4,205.7,559.87
2004,6.8,23.2,-6.3,43.3,510.625
2004,12.7,30.2,-2.4,73.3,553.21
2004,17.3,31.2,3.7,118.7,540.865
2005,4.7,21.7,-7.1,73.6,502.205
2005,12.8,30.2,-1.3,96.2,616.825
2005,17.0,29.7,3.9,88.5,667.35
2006,6.1,21.5,-8.3,15.6,522.935
2006,11.6,28.0,-0.5,127.5,506.27
2006,17.6,31.6,6.0,262.5,504.06
2007,7.7,22.6,-4.0,119.0,443.885
2007,11.7,27.7,-2.2,38.8,564.51
2007,17.8,30.7,5.6,113.7,633.84
2008,7.4,21.8,-6.4,31.8,479.18
2008,13.0,27.6,-0.4,58.1,542.8
2008,17.3,32.8,3.0,135.5,599.21
2009,7.2,25.2,-5.9,42.4,486.47
2009,12.7,28.7,-3.0,50.5,627.34
2009,17.8,31.3,4.3,150.0,677.86
2010,6.4,22.8,-4.8,96.1,373.24
2010,10.2,26.2,-1.7,167.1,518.75
2010,17.4,31.8,1.7,150.5,624.28
2011,4.8,22.4,-5.9,24.6,564.105
2011,11.15,26.9,-1.5,74.7,622.27
2011,18.0,29.9,5.2,146.2,577.72
2012,6.3,21.0,-6.4,157.0,438.14
2012,12.7,26.8,-1.3,114.2,555.56
2012,18.8,32.6,8.0,53.2,646.225
2010,6.9,21.4,-3.5,114.3,373.24
2010,10.3,22.0,-0.4,156.5,517.99
2010,17.2,29.0,3.7,269.0,619.14
2011,5.6,20.2,-3.4,30.0,568.83
2011,11.9,24.6,-0.4,147.3,624.64
2011,17.5,27.4,6.4,145.6,576.86
2012,7.0,20.8,-4.0,149.9,463.11
2012,12.7,25.0,-0.3,258.3,556.05
2012,19.0,30.1,9.9,59.1,646.48
2013,7.7,21.9,-3.5,70.7,559.11
2013,11.1,23.3,-0.8,98.1,564.71
2013,18.1,31.4,4.4,295.0,676.33
2014,8.6,22.4,-5.8,106.1,470.92
2014,13.9,25.5,3.0,81.5,549.37
2014,18.2,32.2,3.5,158.6,742.58
2015,7.9,22.1,-3.1,71.1,543.19
2015,13.5,26.9,2.3,217.8,469.04
2015,18.9,31.6,5.5,154.0,710.21
2016,8.3,21.2,-6.5,101.5,411.85
2016,14.5,25.7,4.2,261.9,418.49
2016,18.8,31.7,6.8,132.5,511.1
2017,7.2,18.5,-5.8,23.5,399.47
2017,14.2,28.0,1.2,68.6,468.84
2017,18.8,33.0,7.7,27.8,533.25
2018,8.7,23.6,-2.2,156.0,289.97
2018,13.6,26.2,-0.9,140.6,335.3
2018,18.2,28.8,4.7,101.4,348.86
2019,8.2,20.5,-3.3,75.2,314.27
2019,12.2,23.8,-2.3,85.8,302.79
2019,18.2,31.2,4.4,165.1,438.79
2020,8.6,22.4,-4.7,57.4,550.42
2020,11.4,23.5,-1.8,80.2,658.32
2020,18.1,27.9,6.7,194.9,589.08
2021,10.5,22.8,-1.5,175.4,516.11
2021,13.9,25.0,1.3,94.9,620.76
2021,17.9,28.0,4.4,144.9,627.4
2010,6.6,19.4,-3.9,96.1,379.09
2010,10.0,24.1,-1.0,149.9,554.48
2010,16.9,29.8,2.7,156.3,658.32
2011,4.8,19.9,-3.8,33.0,742.92
2011,11.1,23.9,-1.1,120.3,745.6
2011,17.4,28.8,6.0,114.3,686.25
2012,6.2,20.2,-4.6,157.8,331.17
2012,12.3,22.7,-0.6,179.4,362.67
2012,18.5,28.7,9.5,41.8,396.7
2013,6.8,22.2,-4.0,93.5,456.28
2013,10.6,24.3,-1.3,68.8,434.46
2013,17.6,30.6,4.9,197.4,465.34
2014,7.6,21.6,-5.3,94.4,701.74
2014,13.4,25.4,1.5,57.9,741.01
2014,17.7,30.7,3.3,149.1,956.35
2015,7.2,21.5,-3.8,41.0,790.61
2015,12.7,26.8,2.0,188.7,490.86
2015,18.3,31.4,4.7,121.6,550.33
2016,7.5,21.2,-5.5,99.3,403.36
2016,14.2,24.8,4.6,244.5,363.75
2016,18.5,29.9,7.1,159.6,400.77
2017,6.7,19.2,-4.5,25.0,531.25
2017,13.7,27.3,-0.2,51.4,543.66
2017,18.4,32.8,7.2,17.1,559.6
2018,8.6,23.2,-2.4,149.1,354.66
2018,13.7,26.5,-0.1,153.1,355.33
2018,18.3,28.2,5.6,95.7,330.28
2019,8.1,21.7,-2.8,56.8,576.19
2019,12.2,25.1,-1.8,96.3,480.62
2019,18.1,30.5,3.9,137.0,597.71
2020,8.4,21.9,-4.6,37.9,481.02
2020,11.0,23.0,-0.2,63.6,590.13
2020,17.9,27.8,8.5,161.5,523.72
2021,10.1,22.5,-1.9,153.3,505.9
2021,13.9,26.0,1.3,50.5,605.24
2021,17.8,28.7,4.6,130.8,609.33
2000,6.2,19.2,-6.8,30.5,486.315
2000,11.1,24.3,-3.3,14.5,581.05
2000,16.4,31.6,2.1,64.5,592.87
2001,5.8,20.7,-4.6,17.6,500.36
2001,11.9,26.1,-3.4,28.0,611.355
2001,17.6,29.5,4.6,24.5,598.95
2002,7.8,19.5,-6.1,67.0,477.13
2002,13.0,26.0,0.6,175.5,506.04
2002,16.9,28.3,7.8,95.0,503.965
2003,6.2,18.8,-3.4,88.0,454.975
2003,12.8,23.7,-0.1,209.5,494.055
2003,17.3,28.0,5.5,202.0,559.87
2004,6.7,20.5,-5.4,63.9,510.625
2004,12.1,27.6,-3.2,80.5,553.21
2004,16.8,29.0,4.0,129.5,540.865
2005,4.8,20.2,-8.0,74.5,502.205
2005,12.3,26.2,-2.0,127.5,616.825
2005,16.9,29.8,4.4,137.5,667.35
2006,6.3,20.7,-7.9,20.5,522.935
2006,11.3,26.2,0.0,137.5,506.27
2006,16.7,28.3,4.8,275.5,504.06
