일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2015,8.9,22.2,-3.6,69.5,541.545
2015,13.9,27.4,5.5,196.3,446.085
2015,19.3,33.6,10.7,134.0,692.82
2016,8.9,22.0,-5.5,81.6,494.27
2016,14.7,27.3,6.3,263.0,547.48
2016,19.4,31.3,10.3,123.7,670.96
2017,8.0,19.0,-3.9,19.9,520.43
2017,15.1,26.8,4.0,128.2,615.31
2017,19.7,33.3,10.3,31.1,727.14
2018,9.1,23.2,-1.9,186.0,498.56
2018,14.4,27.3,1.2,119.3,585.93
2018,18.1,29.0,8.3,145.0,573.34
2019,9.2,21.0,-1.4,54.7,325.58
2019,12.6,24.5,1.6,91.3,477.48
2019,18.9,31.7,7.7,131.1,714.78
2020,9.3,20.9,-1.8,37.9,512.57
2020,11.9,24.5,2.6,59.1,626.33
2020,17.9,28.7,9.6,78.8,610.88
2021,10.4,22.5,-0.6,177.1,475.47
2021,14.1,25.9,4.2,86.5,586.64
2021,17.7,28.9,8.1,147.9,588.66
2000,8.6,18.0,-2.6,51.5,519.21
2000,13.1,22.0,2.0,59.2,542.48
2000,17.2,29.1,9.4,85.5,586.32
2001,8.6,20.7,-4.3,8.5,500.88
2001,13.9,25.4,1.6,47.1,601.99
2001,18.2,27.5,10.9,50.4,578.16
2002,10.5,21.6,-1.5,140.7,482.64
2002,14.6,25.3,6.4,271.2,504.19
2002,17.4,28.2,11.4,134.4,523.3
2003,8.8,19.4,-0.8,60.1,452.51
2003,14.2,22.9,6.2,187.8,480.44
2003,18.0,27.3,7.4,260.2,526.37
2004,9.3,20.0,-2.7,46.6,487.62
2004,13.5,22.9,3.8,215.1,557.82
2004,17.2,25.3,9.7,286.2,498.53
2005,7.3,18.9,-3.2,95.3,510.53
2005,13.9,22.5,3.7,142.0,590.43
2005,16.9,25.3,9.1,180.8,679.06
2006,8.3,17.4,-4.0,22.1,526.72
2006,12.5,22.1,5.4,169.6,483.59
2006,16.6,24.7,8.9,230.6,514.69
2007,9.4,18.5,-3.2,86.8,491.13
2007,13.4,23.2,4.0,49.2,595.15
2007,18.4,30.7,11.3,153.3,681.88
2008,9.1,17.6,-0.4,65.0,427.52
2008,13.8,22.0,5.3,97.6,443.545
2008,17.5,26.8,9.3,226.8,527.26
2009,9.8,21.2,0.1,76.1,476.54
2009,14.0,23.4,3.3,120.0,590.2
2009,18.4,29.5,11.2,204.0,631.51
2010,7.3,17.2,-2.7,157.7,353.3
2010,10.8,22.7,2.4,165.2,471.885
2010,16.2,28.8,6.9,175.5,578.095
2011,6.8,18.8,-2.4,39.5,559.58
2011,12.2,19.0,4.5,137.1,579.325
2011,16.7,24.8,11.1,180.7,545.815
2012,7.6,16.4,-3.0,137.4,449.835
2012,13.1,20.8,1.2,244.1,539.605
2012,17.8,27.3,10.6,59.5,592.025
2013,9.3,18.6,-1.8,81.6,541.45
2013,11.7,21.6,1.7,112.0,551.85
2013,17.1,24.9,9.0,215.5,629.295
2014,9.3,18.3,-1.5,177.7,457.315
2014,13.9,23.3,4.1,107.1,523.4
2014,18.2,26.9,9.3,142.5,728.325
2015,8.6,19.6,-3.7,101.4,541.545
2015,13.2,24.0,6.2,301.0,446.085
2015,18.0,29.4,9.3,160.1,692.82
2016,9.2,18.3,-4.8,133.1,423.28
2016,14.4,25.1,8.1,262.9,465.53
2016,18.7,29.9,11.7,106.8,587.56
2017,8.6,19.9,-2.5,32.6,449.25
2017,14.6,23.0,4.3,148.5,524.06
2017,18.5,28.2,11.8,34.8,619.57
2018,9.3,20.2,-0.9,222.3,349.76
2018,14.1,24.3,4.3,170.4,513.19
2018,17.9,27.9,10.8,227.2,555.12
2019,10.1,18.9,0.2,65.6,447.29
2019,13.0,22.6,1.5,105.6,477.48
2019,18.3,27.1,9.9,95.2,702.41
2020,10.2,19.8,-0.5,61.8,527.17
2020,12.4,21.2,3.6,72.2,633.67
2020,17.8,26.2,11.2,119.5,614.27
2021,10.9,20.9,1.1,157.8,497.1
2021,14.6,25.7,5.7,103.1,608.97
2021,17.9,27.0,9.8,163.1,588.66
2000,7.0,20.7,-9.0,23.0,519.21
2000,12.7,25.7,-2.2,50.0,542.48
2000,18.4,37.0,5.1,68.7,586.32
2001,7.0,23.6,-6.5,15.5,500.88
2001,13.1,27.7,-3.1,48.5,601.99
2001,18.8,31.5,6.6,41.8,578.16
2002,8.7,23.0,-6.7,100.7,482.64
2002,14.1,28.4,0.2,152.1,504.19
2002,17.5,31.0,7.3,150.6,523.3
2003,6.9,19.6,-3.9,58.0,452.51
2003,13.4,25.9,0.0,235.5,480.44
2003,17.7,28.6,4.6,293.0,526.37
2004,7.6,23.0,-6.1,42.6,487.62
2004,13.6,29.0,-0.4,129.8,557.82
2004,18.2,31.5,5.7,161.5,498.53
2005,5.9,20.7,-7.3,85.0,510.53
2005,13.8,27.1,-0.6,102.2,590.43
2005,18.2,30.4,5.0,90.9,679.06
2006,6.9,20.4,-6.9,14.0,526.72
2006,12.3,26.2,0.6,140.0,483.59
2006,17.7,30.3,6.0,284.5,514.69
2007,8.0,20.9,-6.5,96.7,491.13
2007,12.5,26.3,-1.2,35.8,595.15
2007,18.7,31.6,6.3,97.9,681.88
2008,8.1,20.2,-5.0,36.3,418.31
2008,13.8,26.1,0.6,68.5,467.58
2008,18.2,32.6,5.5,108.5,528.09
2009,8.7,22.8,-5.0,69.9,508.42
2009,13.9,27.4,-1.4,130.2,606.8
2009,19.3,31.5,6.3,142.5,658.73
2010,6.5,21.4,-5.3,130.4,369.25
2010,10.4,25.3,-1.4,183.4,517.4
2010,17.3,30.7,1.6,205.1,645.88
2011,5.4,21.5,-6.1,28.3,571.86
2011,12.0,24.1,-1.8,149.5,615.69
2011,17.5,27.3,5.7,198.6,570.65
2012,6.5,20.9,-5.7,133.5,452.79
2012,12.9,25.7,-1.0,175.0,541.36
2012,18.3,30.1,7.5,47.5,589.68
2013,8.2,21.7,-6.0,62.0,541.28
2013,10.8,23.9,-2.1,79.9,557.59
2013,18.0,31.8,4.1,249.5,622.51
2014,8.2,23.9,-6.1,113.5,456.5
2014,13.1,26.3,-0.4,123.2,523.87
2014,18.3,32.0,2.9,91.2,716.83
2015,7.1,22.5,-6.3,94.5,523.63
2015,12.7,28.0,2.5,225.9,442.96
2015,18.5,33.2,3.6,127.7,668.29
2016,7.9,21.6,-7.7,121.0,314.74
2016,13.9,26.3,4.1,299.7,335.06
2016,18.2,31.1,4.7,153.9,435.54
2017,6.6,20.3,-6.6,31.4,338.61
2017,14.4,27.8,-0.6,94.9,383.93
2017,18.4,34.4,5.9,43.8,453.36
2018,8.2,24.0,-3.2,179.2,284.68
2018,13.6,28.4,-0.9,127.8,513.19
2018,18.0,28.9,4.3,94.3,555.12
2019,8.4,22.0,-4.0,42.0,530.71
2019,12.4,26.0,-2.1,114.6,505.62
2019,18.4,32.2,4.7,132.3,714.82
2020,8.7,22.6,-4.7,41.1,546.23
2020,11.4,24.2,-1.5,67.9,649.95
2020,18.2,28.9,5.5,110.1,624.39
2021,9.8,23.8,-3.3,159.2,507.27
2021,13.6,27.2,0.8,82.2,614.28
2021,17.6,29.3,3.5,116.9,615.57
2008,9.2,21.0,-1.2,49.2,436.73
2008,15.4,27.7,5.2,69.7,419.51
2008,19.6,32.7,10.2,173.0,526.43
2009,10.2,21.2,-1.6,58.5,466.15
2009,15.7,27.9,3.3,87.5,578.07
2009,20.4,31.1,12.6,131.9,591.84
2010,8.8,21.6,-2.1,121.9,353.72
2010,12.7,23.0,2.4,128.5,457.39
2010,19.0,30.8,9.5,177.1,558.13
2011,8.0,22.6,-3.0,22.7,538.77
2011,14.4,24.4,3.6,134.0,546.51
2011,19.3,28.3,11.6,105.6,503.9
2012,8.7,22.2,-3.2,122.0,420.25
2012,14.9,26.3,2.4,207.5,535.84
2012,19.6,30.6,11.5,37.0,589.55
2013,9.1,21.1,-2.7,100.5,514.54
2013,12.5,23.3,2.1,98.5,546.11
2013,19.3,33.5,8.8,182.6,627.62
2014,9.5,24.4,-2.4,135.6,369.63
2014,14.6,27.6,3.2,78.9,506.86
2014,19.5,30.6,8.3,108.2,697.47
2015,9.2,22.9,-3.7,61.9,524.21
2015,14.2,28.9,4.5,175.7,444.68
2015,19.8,33.5,10.3,128.3,665.06
2016,9.8,23.0,-3.7,77.6,342.06
2016,15.3,26.7,7.3,193.0,385.77
2016,20.0,32.7,10.3,117.8,481.7
2017,8.3,19.6,-3.2,27.2,367.44
2017,15.4,27.0,3.7,157.6,442.48
2017,20.0,33.6,10.4,33.1,518.73
2018,9.6,23.6,-1.6,172.7,349.76
2018,14.8,27.5,2.4,140.7,477.61
2018,18.6,29.8,8.5,113.2,469.78
2019,10.3,22.2,0.0,73.4,447.29
2019,13.6,26.5,1.7,81.4,421.53
2019,20.4,32.5,9.7,119.5,599.09
2020,9.8,21.0,-1.6,41.7,527.17
2020,12.2,25.4,2.6,57.4,633.67
2020,18.5,29.2,10.6,73.4,616.94
2021,10.8,22.8,-0.8,163.5,500.73
2021,14.6,27.4,4.5,84.0,608.97
2021,18.0,29.4,7.1,149.7,578.08
2009,9.0,20.6,-1.7,50.0,473.76
2009,14.3,27.7,2.4,71.6,590.01
2009,19.1,30.5,9.3,126.5,637.58
2010,7.2,19.1,-3.0,98.2,352.88
2010,11.1,23.5,1.2,130.2,481.2
2010,17.8,30.9,5.7,164.6,598.06
2011,6.8,21.8,-3.3,21.1,556.01
2011,12.9,24.5,2.0,104.6,574.19
2011,18.0,28.2,9.6,131.6,546.06
2012,7.5,19.9,-3.9,111.0,446.88
2012,14.0,28.5,1.3,210.5,557.47
2012,19.1,29.8,8.9,45.7,620.49
2013,9.6,22.2,-2.6,93.5,541.62
2013,12.2,22.4,1.6,84.6,563.29
2013,18.9,32.3,8.0,186.6,657.63
2014,9.2,23.7,-1.9,129.0,456.89
2014,14.3,27.1,3.0,75.6,518.56
2014,19.4,33.1,7.1,86.6,731.72
2015,8.4,23.5,-4.8,62.0,547.88
2015,13.7,29.0,3.8,187.5,470.97
2015,19.5,33.2,9.0,105.7,699.87
2016,9.1,22.4,-5.1,77.3,423.28
2016,14.8,26.3,5.4,283.4,465.53
2016,19.4,30.5,9.3,169.0,587.56
2017,8.2,19.8,-3.4,26.7,449.25
2017,15.2,28.4,3.9,155.7,524.06
2017,19.8,34.4,9.9,31.2,619.57
2018,9.4,24.8,-1.9,175.6,323.27
2018,14.5,28.8,0.9,132.9,370.17
2018,18.9,30.5,7.5,128.5,379.22
2019,9.5,21.5,-1.0,57.6,320.31
2019,12.9,25.4,0.2,103.6,312.53
2019,19.4,31.8,7.9,100.0,434.56
2020,10.3,22.2,-1.1,35.3,525.79
2020,12.8,25.7,3.2,55.4,646.59
2020,19.3,29.5,10.4,51.5,614.27
2021,11.9,24.9,-0.2,192.2,507.71
2021,15.1,27.8,5.2,76.5,604.51
2021,18.6,30.4,7.7,147.0,593.58
2009,9.3,20.3,-0.6,46.1,479.32
2009,14.2,26.4,2.5,73.2,590.39
2009,19.1,30.9,9.3,139.3,625.44
2010,7.7,19.8,-1.7,97.0,339.24
2010,11.3,23.2,1.5,117.7,462.57
2010,17.8,31.3,5.8,198.8,539.59
2011,7.3,22.2,-2.0,21.0,530.15
2011,13.4,23.2,2.0,120.0,548.42
2011,18.3,28.7,10.3,106.2,521.06
2012,8.2,20.7,-3.1,95.5,418.72
2012,14.4,26.8,2.2,182.0,530.34
2012,19.3,30.3,10.4,27.2,594.37
2013,9.6,21.4,-1.6,128.5,473.65
2013,12.4,22.7,2.3,110.5,499.37
2013,18.9,31.9,7.5,165.5,576.62
2014,9.4,24.3,-2.3,129.2,462.28
2014,14.4,28.3,3.9,86.6,542.75
2014,19.4,31.6,6.7,88.9,745.7
2015,8.6,23.1,-3.7,59.0,566.1
2015,13.6,27.8,3.0,204.2,481.26
2015,19.4,34.3,8.1,139.8,699.09
2016,9.1,22.4,-4.6,90.4,328.98
2016,14.9,26.9,6.2,215.0,368.46
2016,19.5,31.1,7.6,128.0,453.08
2017,8.4,20.9,-2.4,34.3,348.43
2017,15.3,28.0,3.1,141.0,405.18
2017,20.0,34.9,9.1,38.1,473.51
2018,9.4,24.1,-0.7,165.5,251.44
2018,14.7,28.8,0.6,137.6,288.76
2018,18.8,30.2,7.3,126.0,291.43
2019,10.1,23.3,0.1,84.0,308.24
2019,13.4,25.9,1.4,73.7,299.76
2019,19.7,33.2,7.5,97.5,402.2
2020,10.0,21.4,-2.0,47.0,517.21
2020,12.5,25.4,1.6,59.5,617.97
2020,18.8,29.8,10.3,67.3,598.23
2021,11.2,23.0,-1.6,161.7,497.1
2021,14.8,28.8,3.2,91.2,613.74
2021,18.2,30.6,7.2,121.4,579.96
2011,5.7,22.4,-6.3,23.5,563.15
2011,12.2,26.3,-1.9,129.0,597.95
2011,18.0,29.8,5.9,146.2,545.57
2012,7.2,22.2,-7.1,106.5,461.5
2012,14.2,29.3,-0.9,136.5,569.1
2012,19.8,33.1,8.0,52.4,202.44
2013,8.3,23.5,-6.7,61.6,558.98
2013,10.8,24.4,-2.6,63.3,576.51
2013,18.5,34.1,5.0,151.2,630.97
2014,7.3,23.0,-8.5,103.9,457.74
2014,12.1,26.7,-1.6,109.0,522.93
2014,17.6,34.1,1.7,56.2,724.93
2015,7.3,24.6,-6.7,67.3,543.82
2015,12.9,29.9,1.4,177.1,447.49
2015,18.8,34.8,3.2,77.6,686.55
2016,8.0,22.0,-8.8,112.2,478.19
2016,13.1,25.4,2.5,225.2,519.88
2016,17.6,31.4,4.2,104.3,651.64
2017,7.1,20.7,-6.1,37.9,512.07
2017,14.6,28.9,-0.5,84.4,569.26
2017,19.4,36.0,5.9,58.8,679.47
2018,8.7,24.8,-2.9,151.5,472.43
2018,14.0,29.8,-1.2,116.5,556.74
2018,18.7,31.0,5.6,87.9,566.81
2019,8.6,21.8,-4.2,37.6,527.09
2019,12.8,26.9,-3.5,92.0,486.76
2019,18.9,32.6,4.5,82.0,702.41
2020,9.1,23.6,-4.9,33.0,536.73
2020,11.8,25.8,-1.5,51.3,641.52
2020,18.7,29.4,5.2,63.5,591.37
2021,10.1,25.0,-3.1,132.2,496.53
2021,14.0,28.0,0.0,64.0,603.75
2021,18.3,30.5,3.2,102.7,609.45
2011,4.9,22.5,-6.8,14.8,573.54
2011,11.7,27.5,-2.8,89.8,584.46
2011,17.4,29.7,4.1,124.2,592.07
2012,5.9,20.2,-6.7,106.0,461.16
2012,12.5,28.7,-2.3,108.5,537.85
2012,18.4,31.3,6.7,25.4,642.31
2013,7.3,26.5,-6.2,59.1,560.35
2013,10.0,27.9,-2.0,58.7,525.53
2013,17.9,34.0,2.4,69.9,666.39
2014,7.4,24.6,-6.8,94.9,468.2
2014,12.9,26.4,-2.8,127.2,537.31
2014,17.8,35.1,2.2,29.0,761.32
2015,6.3,23.6,-8.3,49.9,539.27
2015,12.6,29.2,0.2,147.5,441.07
2015,18.2,33.1,1.6,54.0,716.55
2016,7.8,24.2,-7.3,59.8,508.39
2016,14.3,27.1,1.8,168.2,530.34
2016,18.1,31.1,4.7,70.1,674.8
2017,6.4,21.8,-5.2,23.0,510.09
2017,13.7,29.3,-0.2,30.3,582.67
2017,18.1,33.0,5.4,25.8,686.55
2018,8.0,24.8,-6.0,125.0,495.47
2018,13.3,30.9,-0.9,145.8,563.61
2018,18.0,31.3,5.2,105.0,596.7
2019,7.6,22.5,-4.2,41.9,509.88
2019,12.2,27.5,-4.3,110.7,514.25
2019,18.0,31.9,1.6,78.0,737.24
2020,8.0,24.5,-6.4,31.0,542.04
2020,10.4,26.6,-3.6,60.1,569.0
2020,18.0,29.7,3.6,62.7,652.88
2021,9.0,23.7,-5.0,68.3,491.0
2021,13.3,27.1,-0.9,37.2,621.35
2021,16.8,30.5,1.3,108.3,583.18
2000,5.6,20.6,-8.6,25.5,519.21
2000,11.5,26.3,-3.7,21.5,542.48
2000,16.9,34.1,3.4,46.0,586.32
2001,5.2,22.7,-6.5,14.0,500.88
2001,12.3,27.7,-4.5,33.5,601.99
2001,17.4,31.0,5.8,55.0,578.16
2002,7.4,23.2,-7.6,56.5,482.64
2002,12.9,27.0,-0.8,96.5,504.19
2002,16.7,29.1,4.0,137.0,523.3
2003,5.4,21.5,-6.5,45.5,452.51
2003,12.1,27.1,-1.6,193.0,480.44
2003,16.8,28.3,3.2,205.0,526.37
2004,5.8,23.2,-9.6,22.0,487.62
2004,12.1,29.2,-3.0,89.0,557.82
2004,16.9,32.2,2.7,89.0,498.53
2005,4.9,21.3,-7.9,72.3,510.53
2005,13.4,30.8,-2.2,66.0,590.43
2005,17.6,30.0,3.0,75.0,679.06
2006,6.3,21.7,-8.3,6.6,526.72
2006,11.8,28.8,-0.2,102.0,483.59
2006,17.5,30.7,3.7,177.5,514.69
2007,7.3,22.8,-5.5,89.3,491.13
2007,11.8,27.6,-2.7,54.0,595.15
2007,18.0,31.2,5.1,63.5,681.88
2008,6.5,19.6,-7.1,32.6,427.52
2008,12.5,28.5,-1.0,43.0,443.545
2008,17.0,32.0,2.2,73.8,527.26
2009,6.3,25.6,-7.3,36.3,476.54
2009,12.4,29.5,-4.5,37.3,590.2
2009,17.5,31.5,3.8,134.3,631.51
2010,4.8,23.7,-6.6,69.8,353.3
2010,9.0,25.5,-3.4,85.1,471.885
2010,16.7,30.8,-0.1,117.5,578.095
2011,3.8,21.8,-8.0,21.5,559.58
2011,11.0,26.5,-2.9,105.6,579.325
2011,16.7,27.6,4.8,111.9,545.815
2012,5.1,19.8,-8.0,90.1,449.835
2012,12.0,27.3,-2.7,94.2,539.605
2012,17.7,29.9,5.8,44.0,592.025
2013,6.7,25.5,-8.0,51.1,541.45
2013,9.5,27.1,-3.3,64.2,551.85
2013,17.6,33.1,3.3,99.5,629.295
2014,6.8,24.1,-8.1,83.2,457.315
2014,12.5,26.2,-2.5,109.8,523.4
2014,17.6,34.6,1.6,26.1,728.325
2015,5.9,23.9,-7.4,52.0,541.545
2015,12.1,28.9,0.7,114.0,446.085
2015,18.0,32.5,1.9,53.0,692.82
2016,6.9,22.3,-9.7,59.2,423.28
2016,13.4,26.4,1.4,171.6,465.53
2016,17.9,31.5,3.8,61.2,587.56
2017,5.7,19.3,-6.4,40.2,449.25
2017,13.3,28.1,-1.9,51.9,524.06
2017,17.8,33.6,6.0,25.5,619.57
2018,7.6,24.8,-6.2,113.7,349.76
2018,12.9,29.7,-3.9,122.5,513.19
2018,17.7,30.3,4.4,89.5,555.12
2019,7.2,21.9,-4.7,36.0,447.29
2019,11.6,26.3,-3.3,103.0,477.48
2019,17.8,31.4,2.1,69.0,702.41
2020,7.7,23.4,-6.8,28.3,527.17
2020,10.3,26.5,-3.2,48.3,633.67
2020,17.6,29.6,4.0,75.7,614.27
2021,8.7,23.1,-5.1,82.5,497.1
2021,12.8,27.4,-0.4,49.2,608.97
2021,16.4,29.8,1.3,102.5,588.66
2000,7.3,21.7,-7.9,16.3,519.21
2000,13.1,27.2,-1.7,28.2,542.48
2000,18.4,36.2,5.4,44.0,586.32
2001,6.1,21.8,-6.0,9.3,500.88
2001,12.3,27.2,-2.5,39.5,601.99
2001,17.1,30.8,6.9,69.0,578.16
2002,8.6,23.7,-6.5,59.5,482.64
2002,14.2,28.8,0.8,54.0,504.19
2002,17.6,31.0,6.5,110.5,523.3
2003,7.2,21.8,-3.7,45.0,452.51
2003,13.6,27.5,0.2,154.0,480.44
2003,17.8,29.3,4.6,259.0,526.37
2004,7.9,24.0,-7.0,23.2,487.62
2004,14.2,30.8,-0.1,88.0,557.82
2004,18.5,33.7,6.3,97.5,498.53
2005,6.6,21.2,-7.0,58.5,510.53
2005,14.8,30.3,0.6,44.5,590.43
2005,18.8,32.0,5.5,46.0,679.06
2006,7.6,21.2,-7.9,7.0,526.72
2006,12.9,30.2,0.6,83.0,483.59
2006,18.3,31.7,4.8,172.0,514.69
2007,8.6,23.3,-5.8,92.5,491.13
2007,13.2,29.2,-0.8,35.5,595.15
2007,19.4,32.5,7.5,59.0,681.88
2008,7.6,20.5,-5.8,33.0,427.52
2008,13.6,29.3,1.3,48.5,443.545
2008,18.1,33.2,4.6,90.6,527.26
2009,8.1,25.8,-4.9,44.5,476.54
2009,14.2,30.3,-1.9,40.1,590.2
2009,19.2,34.0,6.0,118.6,631.51
2010,6.4,23.6,-4.9,67.5,353.3
2010,10.6,26.8,-1.1,112.5,471.885
2010,18.3,32.7,1.7,114.6,578.095
2011,5.6,22.9,-6.3,14.5,559.58
2011,12.8,29.2,-1.7,103.0,579.325
2011,18.0,28.6,6.5,127.9,545.815
2012,6.8,21.6,-6.7,99.5,449.835
2012,13.8,29.8,-1.5,131.5,539.605
2012,19.2,31.9,7.4,60.2,592.025
2013,8.5,24.7,-6.5,47.8,541.45
2013,11.2,26.5,-1.9,64.2,551.85
2013,18.8,34.5,5.4,126.7,629.295
2014,8.0,24.1,-7.5,98.7,457.315
2014,13.5,28.4,-0.8,121.9,523.4
2014,18.7,35.2,2.6,48.8,728.325
2015,7.3,24.2,-6.8,47.5,541.545
2015,13.0,30.6,0.5,153.2,446.085
2015,19.1,34.3,3.8,76.9,692.82
2016,7.9,23.8,-8.7,87.4,423.28
2016,14.3,28.2,3.3,206.9,465.53
2016,18.9,33.7,4.8,98.3,587.56
2017,6.9,20.5,-6.0,34.4,449.25
2017,14.6,30.5,0.5,55.8,524.06
2017,19.4,35.9,6.6,28.6,619.57
2018,8.5,26.1,-5.1,124.2,349.76
2018,14.1,31.3,-1.9,137.2,513.19
2018,18.8,32.2,6.0,88.8,555.12
2019,8.3,23.0,-4.8,36.6,447.29
2019,12.9,27.6,-3.6,106.0,477.48
2019,19.1,33.3,4.8,65.0,702.41
2020,8.8,23.3,-4.8,29.7,527.17
2020,11.8,25.7,-1.2,44.6,633.67
2020,18.6,28.8,5.3,84.3,614.27
2021,9.7,24.3,-2.9,113.1,497.1
2021,14.0,28.7,0.9,53.9,608.97
2021,17.7,29.9,3.6,117.0,588.66
2000,7.3,19.3,-7.3,35.5,519.21
2000,12.5,24.3,-1.2,49.5,542.48
2000,17.5,34.5,5.7,48.0,586.32
2001,7.1,23.6,-7.3,7.5,500.88
2001,13.2,28.2,-3.0,38.5,601.99
2001,18.4,30.7,7.0,45.5,578.16
2002,9.0,22.0,-4.4,90.5,482.64
2002,14.1,27.5,0.5,102.0,504.19
2002,17.3,29.8,6.5,108.0,523.3
2003,7.3,20.8,-3.0,40.5,452.51
2003,13.4,26.8,1.7,204.5,480.44
2003,17.9,28.8,4.5,223.0,526.37
2004,8.2,24.1,-7.0,29.3,487.62
2004,14.5,30.6,0.0,112.0,557.82
2004,18.9,34.2,7.5,126.5,498.53
2005,6.5,22.5,-7.4,89.0,510.53
2005,14.4,29.1,-1.1,91.5,590.43
2005,18.2,31.3,5.5,64.0,679.06
2006,6.6,20.7,-7.0,17.5,526.72
2006,12.0,26.1,0.3,82.5,483.59
2006,17.4,31.2,4.6,192.0,514.69
2007,7.4,21.2,-6.9,87.5,491.13
2007,12.0,28.0,-1.7,26.5,595.15
2007,17.9,33.0,5.4,65.0,681.88
2008,7.7,21.3,-5.3,31.3,427.52
2008,13.2,28.4,-0.8,50.0,443.545
2008,17.8,31.9,3.6,180.7,527.26
2009,8.8,22.2,-4.4,37.5,476.54
2009,14.4,31.1,-1.7,39.6,590.2
2009,19.8,34.3,6.7,125.9,631.51
2010,6.9,20.2,-4.6,66.3,353.3
2010,10.8,24.8,-1.0,111.1,471.885
2010,18.0,31.5,2.5,123.6,578.095
2011,5.9,23.1,-6.2,17.0,559.58
2011,12.5,27.0,-1.8,125.5,579.325
2011,17.9,29.6,7.1,142.5,545.815
2012,7.1,21.3,-6.4,99.7,449.835
2012,13.8,29.4,-0.3,160.5,539.605
2012,19.2,31.6,7.7,46.3,592.025
2013,8.7,23.3,-5.1,69.4,541.45
2013,11.7,23.8,-1.1,72.4,551.85
2013,19.1,33.8,5.8,134.4,629.295
2014,9.0,24.6,-5.0,115.8,457.315
2014,14.2,29.0,1.5,75.0,523.4
2014,19.5,35.8,3.9,57.8,728.325
2015,7.9,24.1,-5.0,55.1,541.545
2015,13.3,29.7,1.8,125.0,446.085
2015,19.6,35.5,5.7,72.9,692.82
2016,8.9,23.3,-6.4,93.3,423.28
2016,14.8,27.7,3.6,174.6,465.53
2016,19.6,32.9,6.9,109.5,587.56
2017,7.5,21.1,-5.8,31.9,449.25
2017,14.8,29.6,0.5,89.4,524.06
2017,19.8,36.6,6.9,37.1,619.57
2018,8.8,25.3,-3.1,122.6,349.76
2018,14.5,30.1,-1.4,103.9,513.19
2018,19.0,32.6,4.3,93.5,555.12
2019,8.8,21.6,-3.9,40.5,447.29
2019,12.9,27.5,-1.9,76.4,477.48
2019,19.4,33.5,6.0,48.6,702.41
2020,9.1,22.9,-4.2,36.1,527.17
2020,11.9,25.9,-0.6,44.4,633.67
2020,18.9,29.1,6.7,50.3,614.27
2021,10.1,24.8,-1.9,134.3,497.1
2021,14.0,28.4,1.8,66.7,608.97
2021,18.2,30.6,5.2,107.9,588.66
2000,6.8,20.7,-7.5,25.5,519.21
2000,12.4,27.2,-2.1,20.8,542.48
2000,17.7,36.4,5.6,35.0,586.32
2001,6.4,22.8,-6.1,15.9,500.88
2001,13.1,28.0,-2.2,51.5,601.99
2001,18.1,31.2,7.1,81.5,578.16
2002,8.3,23.6,-6.4,68.0,482.64
2002,13.9,27.7,1.0,83.0,504.19
2002,17.0,30.1,5.6,142.5,523.3
