일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일사량(MJ/m2)
2021,11.6,25.3,2.6,143.9,607.5
2021,15.7,22.7,8.8,92.2,584.7
2000,7.7,22.0,-3.8,17.0,523.0
2000,12.2,25.9,1.3,34.2,540.765
2000,16.0,31.1,5.6,65.9,586.195
2001,6.5,23.6,-4.9,11.1,424.48
2001,12.8,27.0,0.7,8.6,533.055
2001,18.0,33.9,8.7,21.4,523.99
2002,9.0,20.0,-1.2,22.2,439.98
2002,12.5,27.5,0.6,65.7,490.19
2002,15.6,28.3,5.5,130.1,527.965
2003,6.4,22.9,-5.0,58.0,386.78
2003,12.0,28.7,0.4,157.1,442.335
2003,15.0,28.2,2.8,140.0,508.255
2004,7.5,22.5,-6.6,30.1,455.145
2004,13.6,30.4,0.5,98.0,514.605
2004,16.7,27.6,8.2,57.4,481.455
2005,5.7,18.7,-5.5,93.5,463.49
2005,13.3,33.7,-0.5,34.8,506.26
2005,14.6,29.1,5.8,29.0,581.16
2006,7.3,20.5,-6.8,11.1,441.89
2006,10.9,29.5,0.7,84.9,399.02
2006,14.9,28.4,5.4,108.6,476.66
2007,7.4,21.0,-5.5,134.5,383.825
2007,12.1,29.8,1.8,9.1,502.665
2007,17.2,31.6,8.6,85.3,570.48
2008,7.3,19.4,-2.5,78.6,459.04
2008,12.7,31.4,4.0,50.8,562.895
2008,16.5,29.0,6.6,43.5,651.45
2009,7.4,25.2,-2.2,51.2,488.165
2009,12.4,27.3,-0.2,59.0,574.325
2009,17.1,31.2,7.3,73.8,652.975
2010,4.9,17.0,-3.2,62.0,355.01
2010,9.0,22.0,-1.5,48.9,515.935
2010,15.2,31.6,5.6,132.5,618.33
2011,5.1,18.6,-4.3,17.8,552.965
2011,10.9,27.1,-1.0,62.0,533.5
2011,14.8,28.4,6.6,153.1,551.37
2012,5.9,19.3,-4.6,80.5,423.205
2012,12.3,26.5,-1.2,129.5,555.67
2012,15.8,25.6,7.2,40.6,613.315
2013,7.5,23.9,-2.4,46.8,494.53
2013,10.1,29.5,-0.3,43.5,517.935
2013,15.8,31.3,3.2,89.5,621.63
2014,7.7,27.2,-5.1,62.4,413.23
2014,12.4,26.9,1.2,236.9,493.32
2014,17.9,30.3,4.6,7.4,706.955
2015,7.3,22.7,-6.1,29.1,522.56
2015,11.8,31.7,1.2,78.8,435.955
2015,17.6,31.5,7.2,8.0,695.1
2016,7.1,20.7,-5.0,26.8,434.695
2016,12.5,29.4,3.6,103.8,494.14
2016,16.6,28.8,5.3,18.0,665.365
2017,6.6,18.1,-3.2,30.5,471.58
2017,13.8,31.2,2.8,55.5,551.16
2017,18.2,34.0,6.7,28.5,646.25
2018,8.8,26.8,-2.7,130.6,341.72
2018,13.6,33.2,1.2,167.1,553.16
2018,16.4,30.1,6.1,46.2,552.3
2019,8.7,23.3,-1.6,47.9,475.71
2019,11.6,26.5,0.7,106.2,500.3
2019,18.1,35.6,4.3,17.5,681.24
2020,8.3,24.4,-3.0,35.8,514.07
2020,11.4,29.0,0.4,54.3,613.66
2020,17.2,32.8,6.1,58.9,633.12
2021,8.9,20.4,-3.6,106.6,472.04
2021,12.1,25.9,0.9,76.2,593.36
2021,16.0,28.5,6.9,137.2,577.87
2000,6.4,21.9,-6.3,23.6,512.39
2000,11.9,25.5,-1.9,55.5,544.04
2000,18.2,35.1,5.6,38.5,598.07
2001,4.8,22.3,-7.7,6.9,411.69
2001,12.7,26.9,-3.0,14.5,503.12
2001,18.4,32.0,4.4,14.7,520.46
2002,7.2,21.0,-5.3,42.0,390.2
2002,12.6,28.9,-0.7,140.0,432.22
2002,16.4,28.7,4.0,94.9,480.42
2003,5.7,20.9,-5.6,38.0,355.14
2003,12.3,26.8,-1.9,188.4,386.76
2003,17.4,29.5,3.4,170.1,464.12
2004,5.4,22.2,-11.5,26.9,419.75
2004,13.1,29.3,-2.2,93.6,483.54
2004,17.2,29.5,4.3,88.2,459.1
2005,4.2,19.8,-7.9,41.7,445.12
2005,13.1,32.1,-2.7,50.2,472.86
2005,16.8,29.6,5.2,45.5,535.12
2006,5.5,18.6,-9.0,9.1,412.3
2006,11.0,28.2,0.1,99.6,371.27
2006,17.4,29.2,6.8,145.9,465.24
2007,5.9,20.3,-7.0,82.2,343.23
2007,11.5,26.1,-1.7,17.8,458.85
2007,18.0,29.5,7.5,101.3,508.76
2008,6.7,19.2,-5.3,43.7,453.73
2008,13.2,28.1,-0.3,38.1,550.3
2008,18.1,32.7,4.0,58.5,673.58
2009,7.0,25.4,-4.3,46.3,504.62
2009,13.0,30.4,-1.4,34.3,552.14
2009,18.5,31.1,5.9,121.1,627.97
2010,4.7,19.4,-4.3,61.3,364.67
2010,9.8,26.6,-2.6,45.7,524.83
2010,17.6,32.0,3.8,105.6,608.78
2011,4.6,20.8,-5.9,18.4,556.09
2011,11.5,26.6,-1.3,78.1,539.51
2011,17.5,28.7,6.4,151.5,559.13
2012,5.7,19.3,-6.2,58.4,444.2
2012,13.2,29.9,-0.8,80.8,567.44
2012,18.6,29.5,8.0,37.1,634.12
2013,7.1,25.1,-5.7,43.8,479.26
2013,10.5,28.9,-1.0,80.6,467.49
2013,18.7,32.2,4.8,96.8,596.41
2014,7.5,25.5,-6.3,80.9,410.26
2014,13.9,27.2,1.4,60.0,496.38
2014,18.6,34.9,3.8,22.9,790.51
2015,6.6,22.9,-7.9,39.3,534.35
2015,12.6,28.9,1.4,66.5,453.69
2015,19.3,33.1,4.9,26.1,724.63
2016,7.1,21.6,-8.2,45.8,478.89
2016,14.0,27.3,1.8,126.3,524.14
2016,19.0,31.1,5.5,51.4,688.14
2017,6.2,20.3,-5.1,27.4,471.58
2017,14.1,30.6,1.6,83.0,571.58
2017,19.4,33.5,7.8,22.0,682.29
2018,7.9,23.7,-5.3,93.5,466.16
2018,13.8,31.4,0.3,148.7,604.79
2018,18.4,31.5,3.2,98.1,659.04
2019,6.8,22.3,-4.2,33.2,497.33
2019,11.7,25.6,-2.8,86.2,539.94
2019,18.8,32.7,3.0,49.5,742.87
2020,7.6,22.9,-6.6,11.0,530.52
2020,10.8,26.6,-2.3,22.1,650.14
2020,17.8,30.8,7.0,71.9,653.92
2021,8.3,22.3,-3.5,110.6,481.56
2021,13.0,28.5,0.3,107.3,587.67
2021,16.1,29.6,3.7,143.8,557.44
2002,8.4,22.1,-3.3,40.0,439.98
2002,13.7,29.4,-0.4,145.5,490.19
2002,17.6,28.9,5.7,106.8,527.965
2003,6.2,23.0,-5.0,47.0,386.78
2003,12.9,28.6,-0.4,180.3,442.335
2003,17.9,29.0,3.6,218.0,508.255
2004,6.6,23.3,-7.9,29.6,455.145
2004,14.2,30.5,0.4,89.5,514.605
2004,18.2,28.9,7.3,116.0,481.455
2005,5.3,21.6,-6.1,41.9,463.49
2005,13.9,32.3,0.0,50.5,506.26
2005,18.0,30.9,7.2,57.1,581.16
2006,6.2,20.1,-7.8,10.1,441.89
2006,11.9,28.5,1.5,119.2,399.02
2006,18.4,31.1,4.8,101.9,476.66
2007,6.2,21.2,-7.0,77.3,383.825
2007,12.0,26.2,-2.4,28.0,502.665
2007,18.1,31.1,7.6,91.2,570.48
2008,7.2,18.5,-4.3,28.9,459.04
2008,13.5,27.5,0.8,34.3,562.895
2008,18.2,31.1,4.2,48.1,651.45
2009,6.9,25.1,-3.7,41.3,488.165
2009,13.3,29.0,1.0,39.6,574.325
2009,18.8,31.3,8.0,116.8,652.975
2010,4.6,16.8,-3.4,71.3,355.01
2010,9.8,26.7,-3.0,51.9,515.935
2010,17.6,31.7,4.9,120.7,618.33
2011,4.9,21.2,-5.3,15.0,552.965
2011,11.5,26.4,-1.4,75.1,533.5
2011,17.3,28.8,7.5,144.4,551.37
2012,5.5,19.9,-5.7,74.0,423.205
2012,12.9,28.9,-1.1,81.4,555.67
2012,18.5,29.1,8.8,63.8,613.315
2013,6.7,25.9,-4.4,43.1,494.53
2013,10.1,28.8,-1.5,71.4,517.935
2013,18.4,31.7,4.8,105.6,621.63
2014,7.7,25.5,-5.1,88.2,413.23
2014,13.6,27.2,-0.6,73.3,493.32
2014,19.0,35.8,3.7,25.6,706.955
2015,7.6,24.9,-6.4,43.5,522.56
2015,13.1,28.9,2.6,90.0,435.955
2015,20.2,33.7,6.1,18.0,695.1
2016,8.0,22.4,-6.4,56.3,434.695
2016,14.7,29.5,3.5,164.4,494.14
2016,19.8,32.1,8.4,52.8,665.365
2017,7.3,20.7,-3.0,20.2,471.58
2017,15.0,30.8,2.3,60.8,551.16
2017,20.2,34.0,7.8,20.2,646.25
2018,8.5,25.0,-4.9,123.1,341.72
2018,14.3,32.0,0.7,141.4,553.16
2018,18.7,32.2,6.3,105.1,552.3
2019,7.7,23.6,-2.7,26.8,475.71
2019,12.5,27.7,-2.9,112.2,500.3
2019,19.6,33.2,4.4,46.3,681.24
2020,8.2,25.2,-4.2,13.3,514.07
2020,11.7,27.9,1.2,36.3,613.66
2020,18.4,31.8,7.4,106.5,633.12
2021,8.9,23.8,-3.8,98.4,472.04
2021,13.6,29.0,1.6,70.5,593.36
2021,16.7,29.8,4.6,166.5,577.87
2000,8.9,22.0,-2.8,42.2,533.61
2000,13.9,27.3,2.9,52.8,537.49
2000,18.7,33.5,9.9,36.8,574.32
2001,8.7,24.0,-3.7,11.1,437.27
2001,15.1,29.1,3.0,15.6,562.99
2001,19.7,32.5,10.0,85.4,527.52
2002,10.3,23.9,-0.5,51.3,489.76
2002,14.9,27.2,4.7,69.3,548.16
2002,17.1,29.7,9.8,91.6,575.51
2003,7.8,22.4,-2.4,68.8,418.42
2003,14.2,29.4,2.6,165.9,497.91
2003,16.5,28.4,5.6,272.1,552.39
2004,8.9,24.3,-5.0,18.5,490.54
2004,15.2,31.1,4.4,110.0,545.67
2004,19.0,33.4,11.5,82.7,503.81
2005,6.8,21.4,-4.9,84.9,481.86
2005,15.2,32.8,1.6,47.7,539.66
2005,17.6,31.0,9.9,44.0,627.2
2006,7.9,20.5,-7.1,16.5,471.48
2006,12.7,30.3,3.9,103.5,426.77
2006,17.4,31.2,8.9,136.0,488.08
2007,8.6,20.7,-4.6,71.5,424.42
2007,13.5,27.6,2.9,41.0,546.48
2007,18.6,31.8,10.1,81.5,632.2
2008,8.5,18.1,-1.5,46.7,464.35
2008,13.6,28.8,5.3,63.0,575.49
2008,18.0,29.7,9.3,124.2,629.32
2009,9.0,25.9,-1.4,35.2,471.71
2009,14.4,27.7,3.4,26.1,596.51
2009,19.4,33.6,11.6,102.0,677.98
2010,7.4,25.5,-1.2,75.7,345.35
2010,11.5,23.0,2.4,54.7,507.04
2010,18.2,31.0,8.6,123.2,627.88
2011,7.4,20.9,-2.6,15.0,565.33
2011,13.4,27.8,2.6,105.0,570.33
2011,17.6,29.3,10.2,145.2,547.51
2012,8.0,21.4,-2.7,116.9,429.95
2012,15.1,30.4,2.9,127.8,587.12
2012,19.0,31.4,12.0,34.6,611.64
2013,9.7,26.9,-1.9,69.1,493.47
2013,12.3,28.7,3.3,71.0,556.02
2013,19.0,32.5,8.1,87.5,640.74
2014,9.2,25.9,-1.5,129.9,380.05
2014,14.4,27.6,3.9,121.6,462.78
2014,20.0,34.2,9.1,20.4,625.57
2015,8.8,23.9,-5.4,50.0,440.84
2015,13.6,30.0,4.1,116.3,368.43
2015,20.2,32.2,10.6,30.6,568.5
2016,9.1,22.7,-4.7,69.8,364.41
2016,14.9,27.3,5.0,155.2,416.63
2016,19.8,31.0,10.9,39.4,558.03
2017,8.6,19.4,-1.9,13.4,408.61
2017,16.1,31.3,3.6,79.6,475.52
2017,20.6,32.5,10.0,19.8,568.96
2018,10.2,25.9,-2.2,153.7,341.72
2018,15.5,33.0,2.8,106.5,553.16
2018,18.7,32.6,9.9,71.6,552.3
2019,10.3,24.1,0.3,27.6,475.71
2019,13.5,27.0,2.2,95.4,500.3
2019,20.8,35.1,8.4,14.7,681.24
2020,10.0,24.1,-0.3,29.4,469.18
2020,13.0,27.8,3.9,45.5,605.96
2020,18.9,31.0,10.1,41.7,612.03
2021,10.7,21.0,0.0,88.6,444.21
2021,13.9,25.1,3.8,69.8,579.94
2021,18.0,30.1,9.4,109.8,577.87
2000,3.2,19.6,-10.8,29.5,523.0
2000,8.9,23.3,-6.4,65.5,540.765
2000,15.5,33.0,0.7,93.5,586.195
2001,2.8,20.8,-9.1,24.4,424.48
2001,10.0,26.2,-7.0,16.5,533.055
2001,16.2,30.3,2.0,23.0,523.99
2002,4.7,18.7,-9.8,54.0,439.98
2002,10.1,27.7,-5.5,220.0,490.19
2002,13.9,26.8,0.1,162.0,527.965
2003,2.6,18.5,-14.0,28.7,386.78
2003,9.5,25.6,-3.7,193.5,442.335
2003,14.8,27.2,0.4,154.5,508.255
2004,2.9,20.2,-16.2,27.9,455.145
2004,10.1,26.8,-5.0,82.0,514.605
2004,15.0,28.2,0.8,135.5,481.455
2005,2.1,17.2,-14.6,71.6,463.49
2005,10.8,31.2,-6.3,78.5,506.26
2005,14.8,28.0,0.5,72.0,581.16
2006,3.3,16.6,-9.6,10.5,441.89
2006,9.0,27.0,-3.2,89.5,399.02
2006,15.5,27.8,0.0,135.0,476.66
2007,4.0,19.2,-8.6,123.8,383.825
2007,8.9,25.0,-4.8,7.0,502.665
2007,15.2,28.1,3.4,127.0,570.48
2008,4.0,20.2,-8.2,63.9,459.04
2008,10.5,27.6,-3.8,20.2,562.895
2008,15.7,30.6,0.2,50.5,651.45
2009,4.3,23.7,-7.8,69.5,488.165
2009,10.0,28.8,-4.4,52.9,574.325
2009,16.2,29.5,3.1,120.3,652.975
2010,2.4,16.5,-8.8,68.4,355.01
2010,7.2,25.4,-6.1,61.9,515.935
2010,14.8,29.8,-0.6,136.6,618.33
2011,1.8,19.1,-10.5,26.9,552.965
2011,8.6,24.1,-5.7,111.1,533.5
2011,15.0,28.5,1.8,176.8,551.37
2012,3.0,16.4,-11.4,67.1,423.205
2012,10.3,28.0,-5.5,114.5,555.67
2012,15.5,28.0,3.0,40.0,613.315
2013,3.7,21.8,-8.3,51.5,494.53
2013,7.3,25.0,-5.3,62.5,517.935
2013,15.5,30.0,2.2,121.9,621.63
2014,4.2,22.4,-11.4,40.9,413.23
2014,10.4,24.6,-2.8,51.0,493.32
2014,15.6,32.9,-0.4,79.1,706.955
2015,3.5,20.8,-11.6,29.6,522.56
2015,9.7,26.1,-2.2,66.0,435.955
2015,16.1,31.0,0.3,32.0,695.1
2016,4.2,18.8,-11.6,38.4,434.695
2016,11.3,27.1,-2.3,124.5,494.14
2016,16.3,29.5,2.8,56.2,665.365
2017,3.7,18.9,-8.1,21.6,471.58
2017,11.4,28.7,-2.2,90.5,551.16
2017,17.0,32.0,2.8,18.3,646.25
2018,5.7,22.4,-8.9,75.2,341.72
2018,11.4,30.3,-1.9,165.0,553.16
2018,15.9,30.1,2.2,140.2,552.3
2019,4.7,20.6,-8.0,33.7,475.71
2019,9.6,25.4,-6.5,58.0,500.3
2019,16.5,32.1,0.3,46.1,681.24
2020,6.2,20.5,-6.9,17.1,514.07
2020,8.7,24.7,-3.8,30.1,613.66
2020,15.8,28.4,3.1,114.8,633.12
2021,5.9,19.8,-4.9,97.6,472.04
2021,9.7,25.1,-2.9,92.3,593.36
2021,13.0,26.1,0.4,191.6,577.87
2000,5.7,20.1,-7.2,17.1,523.0
2000,11.4,24.9,-2.1,56.1,540.765
2000,17.7,34.5,4.2,76.0,586.195
2001,4.0,21.6,-7.5,13.2,424.48
2001,12.1,25.7,-3.7,18.0,533.055
2001,17.9,30.7,3.4,15.0,523.99
2002,6.4,19.2,-6.1,36.5,439.98
2002,11.8,28.0,-2.5,190.0,490.19
2002,15.7,27.8,3.9,138.5,527.965
2003,4.8,20.6,-6.0,36.0,386.78
2003,11.7,27.3,-0.7,220.5,442.335
2003,17.2,29.3,2.5,193.5,508.255
2004,5.1,21.8,-8.6,37.0,455.145
2004,12.8,29.1,-2.2,96.5,514.605
2004,17.0,28.6,3.7,103.0,481.455
2005,4.3,18.2,-8.3,39.5,463.49
2005,12.8,32.0,-4.0,69.5,506.26
2005,17.0,29.7,3.9,87.5,581.16
2006,5.2,18.1,-7.9,9.9,441.89
2006,10.9,28.2,0.5,138.0,399.02
2006,17.3,28.7,2.7,181.0,476.66
2007,5.8,19.4,-7.0,146.0,383.825
2007,11.5,25.5,-1.9,14.5,502.665
2007,17.4,28.9,7.0,133.5,570.48
2008,5.8,18.6,-7.1,65.0,459.04
2008,12.1,26.9,-1.3,27.2,562.895
2008,17.1,31.3,1.8,62.1,651.45
2009,6.0,23.6,-4.7,82.9,488.165
2009,12.0,28.9,-1.9,77.8,574.325
2009,17.8,30.2,5.8,119.4,652.975
2010,4.0,16.2,-5.3,100.0,355.01
2010,8.9,26.0,-4.0,103.0,515.935
2010,16.7,30.8,4.0,154.7,618.33
2011,3.9,19.6,-6.5,26.5,552.965
2011,10.6,25.9,-3.4,97.7,533.5
2011,16.7,28.8,4.6,197.4,551.37
2012,5.1,20.2,-5.5,78.3,423.205
2012,12.2,28.2,-1.1,153.1,555.67
2012,17.6,28.7,6.2,48.0,613.315
2013,6.0,23.0,-5.5,41.9,494.53
2013,9.4,27.9,-1.9,80.6,517.935
2013,17.6,32.2,3.1,187.8,621.63
2014,6.7,24.5,-6.1,49.5,413.23
2014,13.1,26.6,-0.6,63.7,493.32
2014,18.1,35.2,2.9,43.3,706.955
2015,6.2,22.9,-8.8,39.3,522.56
2015,12.3,27.1,0.9,83.7,435.955
2015,18.9,32.6,3.9,62.0,695.1
2016,6.3,20.3,-7.9,36.9,434.695
2016,13.2,28.2,0.9,172.0,494.14
2016,18.0,30.8,6.2,91.1,665.365
2017,5.3,19.8,-5.8,26.0,471.58
2017,13.3,29.3,-0.6,99.5,551.16
2017,18.3,31.6,4.6,10.8,646.25
2018,7.3,23.2,-6.9,110.0,341.72
2018,12.8,30.9,0.4,175.1,553.16
2018,17.1,29.7,3.1,162.6,552.3
2019,6.0,20.8,-4.4,48.7,475.71
2019,11.1,26.5,-2.2,64.3,500.3
2019,18.1,32.5,2.1,58.0,681.24
2020,7.2,22.7,-6.9,16.1,514.07
2020,10.3,25.3,-3.5,26.2,613.66
2020,17.1,30.0,5.6,147.2,633.12
2021,8.0,21.7,-3.1,144.2,472.04
2021,12.3,27.3,-0.5,118.8,593.36
2021,15.5,28.4,3.2,153.3,577.87
2000,6.2,19.8,-6.0,21.0,523.0
2000,11.7,25.4,-1.4,49.0,540.765
2000,17.5,35.2,5.1,57.5,586.195
2001,4.7,22.6,-7.1,8.9,424.48
2001,12.6,26.7,-2.5,10.5,533.055
2001,18.1,30.8,4.5,23.0,523.99
2002,7.2,19.5,-4.4,26.0,439.98
2002,12.3,27.2,-0.5,208.0,490.19
2002,16.0,27.2,4.5,135.0,527.965
2003,5.1,20.0,-6.0,43.0,386.78
2003,11.4,26.2,-0.8,221.5,442.335
2003,16.2,27.1,1.7,195.5,508.255
2004,5.4,22.5,-11.0,61.6,455.145
2004,13.0,28.7,-0.4,104.5,514.605
2004,16.8,28.6,5.3,120.5,481.455
2005,4.3,19.0,-7.5,35.0,463.49
2005,12.8,30.5,-2.4,57.5,506.26
2005,16.5,29.1,4.1,94.0,581.16
2006,5.2,18.7,-8.3,5.5,441.89
2006,10.8,27.1,0.5,109.5,399.02
2006,16.9,28.7,3.7,146.0,476.66
2007,5.7,19.7,-7.9,114.5,383.825
2007,11.2,25.1,-2.7,29.5,502.665
2007,17.0,28.8,6.5,122.5,570.48
2008,6.7,19.1,-4.5,45.3,459.04
2008,12.9,27.6,-0.2,33.6,562.895
2008,17.5,31.6,2.8,66.6,651.45
2009,6.5,23.6,-4.4,59.0,488.165
2009,12.9,28.4,0.3,56.0,574.325
2009,18.3,30.5,6.5,138.2,652.975
2010,3.9,17.7,-5.9,76.9,355.01
2010,9.1,25.8,-3.3,76.0,515.935
2010,16.5,30.6,2.8,134.0,618.33
2011,4.5,20.3,-7.1,19.0,552.965
2011,11.1,25.7,-1.5,112.4,533.5
2011,16.7,27.9,6.3,156.5,551.37
2012,5.1,20.6,-6.8,97.5,423.205
2012,12.5,28.5,-1.0,113.8,555.67
2012,18.1,28.9,7.4,42.1,613.315
2013,6.4,23.8,-6.1,45.8,494.53
2013,9.7,28.2,-1.5,94.3,517.935
2013,17.8,32.6,4.1,158.0,621.63
2014,7.6,26.2,-4.8,77.2,413.23
2014,13.6,26.5,-1.3,52.6,493.32
2014,18.2,34.6,2.9,56.5,706.955
2015,6.6,23.4,-7.8,48.1,522.56
2015,12.0,27.9,1.4,83.2,435.955
2015,18.8,31.5,4.4,44.0,695.1
2016,6.5,21.4,-10.0,42.1,434.695
2016,13.3,27.0,2.1,168.0,494.14
2016,18.0,30.0,6.3,73.0,665.365
2017,6.4,20.2,-4.2,24.3,471.58
2017,14.1,29.4,2.4,80.6,551.16
2017,19.0,32.8,6.2,25.0,646.25
2018,7.9,24.5,-7.4,116.0,341.72
2018,13.5,32.3,-0.7,157.6,553.16
2018,17.8,31.2,5.3,128.1,552.3
2019,7.3,21.7,-3.9,28.9,475.71
2019,12.0,27.0,-1.9,100.5,500.3
2019,18.8,32.5,3.5,58.3,681.24
2020,7.6,23.4,-4.3,15.4,514.07
2020,10.9,26.5,-1.8,28.7,613.66
2020,17.4,30.6,5.3,129.3,633.12
2021,8.5,22.3,-3.4,107.1,472.04
2021,12.9,28.0,0.1,90.8,593.36
2021,15.9,28.8,2.9,178.4,577.87
2011,3.1,19.4,-9.0,13.8,549.84
2011,10.0,25.8,-4.7,76.1,527.49
2011,15.9,29.1,3.1,146.5,555.23
2012,4.2,19.0,-9.4,48.9,416.46
2012,11.6,29.8,-4.2,55.2,543.9
2012,16.5,28.8,4.6,38.5,614.99
2013,5.4,25.4,-8.3,48.7,517.49
2013,8.7,28.2,-3.5,76.0,516.9
2013,16.5,32.2,2.2,88.9,652.19
2014,5.6,24.8,-8.9,82.7,437.28
2014,11.5,26.3,-1.5,71.7,534.33
2014,16.9,35.8,0.8,21.1,725.71
2015,5.2,23.7,-9.7,38.5,548.38
2015,11.2,28.8,-1.9,78.2,457.43
2015,17.4,33.4,1.1,22.5,726.86
2016,5.4,20.9,-10.3,43.5,468.14
2016,12.3,26.4,-1.4,132.1,527.74
2016,16.9,30.8,3.0,47.8,686.16
2017,4.4,19.7,-7.1,19.5,473.94
2017,12.4,29.7,-2.4,81.1,573.31
2017,17.5,34.4,2.3,22.1,665.08
2018,6.3,23.5,-7.6,112.5,473.31
2018,12.2,31.5,-0.3,133.0,565.62
2018,16.8,31.2,3.0,93.0,586.6
2019,5.7,22.2,-6.4,41.0,474.63
2019,10.2,24.9,-5.0,74.0,510.8
2019,17.1,33.0,1.8,36.0,717.97
2020,6.5,22.3,-8.6,14.5,514.07
2020,9.5,25.4,-4.0,39.5,613.66
2020,16.7,29.8,3.0,50.5,633.12
2021,6.9,22.7,-4.8,96.5,476.58
2021,11.1,28.3,-2.9,74.2,607.72
2021,15.1,29.5,1.2,125.4,573.12
2000,7.4,21.3,-4.5,28.5,523.0
2000,11.7,25.6,0.7,39.5,540.765
2000,16.4,30.0,5.6,49.3,586.195
2001,6.3,23.0,-4.8,6.5,424.48
2001,12.8,26.7,0.5,13.0,533.055
2001,18.0,31.1,5.4,20.5,523.99
2002,8.4,20.2,-1.5,48.5,439.98
2002,12.7,28.2,-0.6,113.5,490.19
2002,15.3,28.8,5.5,100.0,527.965
2003,6.0,19.2,-3.7,52.1,386.78
2003,11.8,26.8,-0.4,156.5,442.335
2003,14.6,27.0,1.5,197.0,508.255
2004,7.3,24.2,-7.0,9.0,455.145
2004,13.7,30.1,0.6,92.5,514.605
2004,17.4,30.8,7.3,82.0,481.455
2005,5.4,21.2,-5.9,83.1,463.49
2005,13.6,34.0,-2.0,41.0,506.26
2005,15.7,29.2,6.0,35.5,581.16
2006,6.9,19.7,-7.0,17.5,441.89
2006,11.3,30.3,0.0,133.0,399.02
2006,16.4,30.7,5.5,103.0,476.66
2007,7.4,20.3,-5.0,108.5,383.825
2007,12.2,27.5,-0.4,20.0,502.665
2007,17.4,30.2,7.4,103.5,570.48
2008,7.8,19.1,-2.0,59.0,459.04
2008,13.1,30.7,2.4,59.6,562.895
2008,17.9,30.5,6.3,48.7,651.45
2009,8.0,26.8,-2.7,40.9,488.165
2009,13.5,29.6,1.2,41.5,574.325
2009,18.4,32.5,7.2,101.3,652.975
2010,5.8,26.9,-2.2,66.4,355.01
2010,10.3,23.4,-0.6,45.2,515.935
2010,17.1,31.0,6.1,127.6,618.33
2011,5.8,20.8,-3.5,11.0,552.965
2011,12.0,28.0,-1.2,68.5,533.5
